ind;time;sst;firmeza;dominant_HSV;long_gradient;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full;RG_rate;RB_rate;SH_rate;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff;area;height;width;diameter;bcd;cd;dd
0571palmer_sem5_num46;95;5.4;142.55;1.5;-0.02601804;42.2703681;42.34821686;29.43393521;47.87134572;71.81425404;47.6396832;42.60458724;126.3299428;134.1404114;1.093593048;1.433569467;0.730966809;-0.077848758;12.83643289;12.91428165;39.04795166;34.93706387;26.16509436;47.0555523;46.8410591;30.91402181;36.59478326;39.51513131;27.28876309;-8.007600643;10.46076905;2.453168403;-11.90399523;7.325927786;-4.578067439;-4.748927453;3.625258719;-1.123668734;49.56778463;42.89177813;33.41704626;40.97960009;39.09675755;24.55931531;46.3260079;46.38101165;29.76468901;41.8045062;42.8333257;28.61566039;36.86396589;40.51886467;29.9221064;31.47723068;33.69453307;46.44850438;71.60173619;87.54463768;46.03040529;62.8446325;101.7093092;52.93187915;49.53429131;89.27463141;47.50221336;23.95303604;47.01360751;42.15376071;40.6304796;128.1703891;130.2186322;39.33574073;127.1188631;134.5884071;47.65545455;125.4911148;137.5394744;42.88549044;125.3205518;136.1891211;39.56468721;125.5382373;132.1814443;8.588184539;3.795020577;8.857730957;3.24177673;-3.489233522;3.652357251;7.763278438;0.058452431;4.801385868;12.70381874;2.372913458;3.494939866;-5.346407809;-7.284254099;-5.205373706;-0.824906101;-3.736568145;-4.056345089;4.1156342;-1.422107119;-5.36279109;4.521501708;3.547685954;1.149028617;9.462042009;5.862146981;-0.157417385;4.940540302;2.314461027;-1.306446002;-40.12450551;-53.85010461;0.418099096;-31.36740182;-68.01477614;-6.483374772;-18.05706063;-55.58009835;-1.053708983;7.524194632;-13.31907445;4.294743675;8.757103689;-14.16467153;-6.901473869;22.06744488;-1.729993734;-1.471808079;47.64870014;40.53103016;3.876644579;13.31034119;12.43467779;5.42966579;38.89159645;54.69570169;10.77811845;25.58125526;42.2610239;5.348452658;1.294738871;1.051526028;-4.369774936;-7.024974949;2.679274247;-7.320842226;-2.255010835;2.849837295;-5.970488909;1.065792395;2.63215175;-1.962812085;-8.319713819;1.627748219;-2.95106729;-3.549749706;1.798311267;-1.600713973;-0.228946475;1.580625722;2.406962851;4.769964113;0.170563049;1.350353317;8.090767344;-0.047122497;5.358030142;3.32080323;-0.217685545;4.007676825;5466408.5;3737.5;2014;2638.190186;1.027139787;-0.022656356;-1.00854163
0573palmer_sem5_num47;95;5;160.1;1.5;-0.009833454;41.38315533;42.39494191;29.48520004;39.74106699;68.07402082;45.5077683;42.28311155;125.8827747;134.1523768;0.984126987;1.403460304;0.574723948;-1.011786574;11.8979553;12.90974187;29.96485999;22.96793881;22.52685417;46.01431945;46.26099189;31.19236532;38.68317543;46.45920295;26.05509335;-16.04945947;7.331144021;-8.718315444;-23.29305309;-0.198211059;-23.49126414;-8.665511151;5.137271966;-3.528239185;37.31755685;33.84879103;26.33166124;37.50243386;33.53732181;26.41039816;45.86789708;46.16206794;31.22694467;42.87936217;47.46676742;27.56649155;39.38616661;47.38401697;28.98633181;38.85782975;27.16365986;34.94996059;56.67928491;66.25809002;40.09265244;43.55894276;90.07662957;50.69712699;34.9707615;95.65742158;48.94985926;24.71179319;61.48714547;47.30209503;28.66248628;129.0747747;128.7624945;35.21822106;128.4477543;132.0875041;47.54958358;125.322302;137.0034453;47.22439955;122.9538524;138.4958171;46.3836778;123.5982761;134.442375;-0.184877006;0.311469215;-0.078736917;-8.550340234;-12.31327691;-4.895283432;-5.561805324;-13.61797639;-1.234830312;-2.068609758;-13.53522594;-2.654670567;-8.365463228;-12.62474612;-4.816546515;-5.376928318;-13.9294456;-1.156093396;-1.883732753;-13.84669515;-2.575933651;2.98853491;-1.304699477;3.660453119;6.481730475;-1.221949029;2.240612864;3.493195566;0.082750448;-1.419840255;-17.82145516;-39.09443016;-5.142691852;-4.701113017;-62.91296971;-15.7471664;3.887068251;-68.49376172;-13.99989867;14.14603656;-34.32348561;-12.35213443;13.12034215;-23.81853955;-10.60447455;21.70852341;-29.39933156;-8.857206819;31.96749172;4.770944552;-7.209442583;8.588181268;-5.580792007;1.747267732;18.84714958;28.5894841;3.395031968;10.25896831;34.17027611;1.647764236;-6.555734772;0.627020486;-3.325009671;-18.8870973;3.752472713;-8.240950824;-18.56191326;6.12092237;-9.73332259;-17.72119152;5.476498666;-5.679880507;-12.33136253;3.125452227;-4.915941153;-12.00617849;5.493901884;-6.408312919;-11.16545675;4.84947818;-2.354870837;0.325184039;2.368449656;-1.492371766;1.165905779;1.724025953;2.561070316;0.840721741;-0.644423704;4.053442083;4859082.5;3394.5;1929.5;2487.296535;1.061706987;-0.022868114;-1.193423724
0575palmer_sem5_num48;95;5.6;164.85;1.5;-0.024230974;40.45819518;34.15832509;29.33619221;46.30971783;59.97025589;41.4443256;34.9425144;129.635029;131.2126155;1.218453892;1.379741909;0.75737727;6.299870089;11.12200297;4.822132881;34.38633269;22.23997745;21.90789053;46.39810165;39.7090534;31.8555468;35.30713435;32.53353337;29.13046;-12.01176896;11.0909673;-0.920801657;-17.46907595;7.175520024;-10.29355593;-9.947656267;2.725086803;-7.222569463;45.26595425;35.51214262;27.84534528;39.70976819;28.90584892;24.23887226;44.92366765;38.08892762;30.11253311;37.68436772;33.17985643;27.78043264;35.90202013;34.44789354;31.0398057;38.3365134;32.427461;41.1854624;53.66700405;77.40519964;40.67439003;53.15147316;89.52955023;47.41995099;57.05661975;71.39015963;38.83152971;29.46849605;29.26410614;36.68645341;32.32116698;129.842329;129.0385246;31.78877894;131.4984032;131.3977711;40.7518337;129.796919;133.9499851;33.25901932;129.1179096;132.0204968;33.79935071;127.9241809;129.6641389;5.556186056;6.606293698;3.606473028;0.342286601;-2.576785004;-2.267187821;7.58158653;2.332286186;0.064912646;9.363934123;1.064249077;-3.194460419;-5.213899456;-9.183078702;-5.873660849;2.025400473;-4.274007512;-3.541560382;3.807748066;-5.54204462;-6.800933447;7.239299929;4.90907119;2.332100467;9.021647522;3.641034082;-0.927272598;1.782347593;-1.268037108;-3.259373065;-15.33049065;-44.97773864;0.511072377;-14.81495976;-57.10208922;-6.234488586;-18.72010635;-38.96269863;2.353932689;8.868017353;3.163354867;4.499008989;0.51553089;-12.12435058;-6.745560962;-3.389615699;6.015040009;1.842860312;24.19850801;48.14109351;3.987936612;-3.905146589;18.13939059;8.588421274;23.68297712;60.26544409;10.73349757;27.58812371;42.1260535;2.1450763;0.53238804;-1.656074176;-2.35924646;-8.430666719;0.045409991;-4.91146049;-0.937852338;0.724419383;-2.98197216;-1.478183729;1.918148045;-0.625614313;-8.96305476;1.701484168;-2.55221403;-1.470240378;2.380493559;-0.6227257;-2.01057177;3.574222222;1.733632147;7.492814382;0.679009391;1.92948833;6.95248299;1.872738054;4.285846177;-0.540331392;1.193728663;2.356357847;4910187.5;3411.5;1977;2500.353898;1.034931282;-0.022814442;-1.171024145
0577palmer_sem5_num49;95;5.2;156.25;1;-0.007117745;40.71566761;42.92096924;28.55115124;36.14319789;67.81904771;44.50307191;42.44054751;125.2292118;134.6643192;0.960818635;1.425613783;0.555360568;-2.205301633;12.16451637;14.369818;26.8438271;24.58214584;21.47769017;47.38941367;48.80697754;31.65856822;38.96663058;46.3644912;26.13479886;-20.54558657;8.422783093;-12.12280348;-24.2248317;2.442486341;-21.78234536;-10.18087805;5.523769366;-4.657108685;35.04856185;36.3087063;26.20539038;34.73845747;33.09848559;23.64735186;46.05248016;47.55789465;30.18765502;43.75438232;48.83618918;27.19274605;39.20162405;46.50644658;29.20083405;32.69271976;23.99010158;32.60931605;47.0761171;68.22954823;37.8398222;40.03628812;90.6257714;50.1100124;35.79184407;97.50401641;49.06537519;25.20043958;59.01963248;46.42560085;28.26699501;128.1420517;128.9620673;33.73733293;127.4059216;132.6036811;48.67896576;124.378866;138.0547658;48.53843701;122.3457517;139.524848;45.55853781;123.8539832;134.2080471;0.310104386;3.210220713;2.558038521;-11.00391831;-11.24918835;-3.982264642;-8.705820473;-12.52748287;-0.987355673;-4.153062196;-10.19774028;-2.995443671;-11.31402269;-14.45940906;-6.540303163;-9.015924859;-15.73770358;-3.545394194;-4.463166582;-13.40796099;-5.553482192;2.298097835;-1.278294523;2.994908969;6.850856112;1.05144807;0.986820971;4.552758277;2.329742594;-2.008087998;-14.38339734;-44.23944665;-5.230506149;-7.34356836;-66.63566982;-17.50069635;-3.099124314;-73.51391483;-16.45605914;7.492280177;-35.0295309;-13.8162848;7.039828982;-22.39622317;-12.2701902;11.28427303;-29.27446818;-11.22555299;21.87567752;9.20991575;-8.585778648;4.244444046;-6.878245007;1.044637211;14.83584854;31.60613892;3.68441155;10.59140449;38.48438393;2.639774339;-5.470337928;0.736130106;-3.641613772;-20.41197076;3.763185663;-9.092698482;-20.271442;5.796299981;-10.56278064;-17.2915428;4.288068486;-5.245979809;-14.94163283;3.027055557;-5.45108471;-14.80110407;5.060169875;-6.921166873;-11.82120487;3.55193838;-1.604366037;0.140528754;2.033114318;-1.470082163;3.120427956;0.524882823;3.846718673;2.979899202;-1.508231495;5.316800836;4992469.5;3406;1967.5;2521.231746;1.03490512;-0.022823302;-1.209228742
0579palmer_sem5_num50;95;5;144.65;2;-0.00776421;39.15709875;39.26774712;28.06086613;61.8135275;69.94161953;43.77418171;38.91086986;126.6446035;133.2508709;1.063233367;1.403638219;1.046086063;-0.110648374;11.09623262;11.20688099;31.56765031;24.9064506;23.29659771;44.4272329;45.39104146;30.66952949;35.87153857;39.31379172;26.41217076;-12.85958259;8.555694326;-4.30388826;-20.48459086;6.077249735;-14.40734112;-7.372931784;4.257358732;-3.115573052;34.3161013;31.59312971;24.94524138;35.95302496;31.47531152;23.93366615;43.86414619;44.87819562;29.66973826;38.79426791;42.1305284;25.3109377;36.21365929;40.10111682;29.06094495;45.62904408;34.44138526;37.35457913;80.36765164;75.9496325;38.39232175;80.7997377;95.82332305;50.18360374;71.6317964;97.40601973;46.07358923;30.72596789;46.30615091;41.81171839;30.94660872;128.9865665;129.1112657;32.2658675;128.9997401;131.7395244;45.63690838;125.3176701;136.5604943;41.44979779;124.2194828;136.8945236;39.03289536;125.6838509;131.9735886;-1.636923664;0.117818195;1.011575223;-9.548044891;-13.28506591;-4.724496879;-4.478166608;-10.53739869;-0.365696318;-1.897557991;-8.507987106;-4.115703574;-7.911121227;-13.40288411;-5.736072102;-2.841242944;-10.65521688;-1.37727154;-0.260634327;-8.625805302;-5.127278796;5.069878283;2.747667227;4.358800561;7.6504869;4.777078808;0.608793305;2.580608617;2.02941158;-3.750007256;-34.73860756;-41.50824724;-1.037742615;-35.17069362;-61.38193779;-12.8290246;-26.00275231;-62.96463447;-8.719010094;14.9030762;-11.86476565;-4.457139263;-0.432086057;-19.87369055;-11.79128199;8.735855246;-21.45638723;-7.681267479;49.64168375;29.64348159;-3.419396649;9.167941303;-1.582696683;4.110014511;50.07376981;49.51717214;8.371885342;40.90582851;51.09986882;4.261870831;-1.319258781;-0.013173613;-2.628258638;-14.69029966;3.66889632;-7.449228529;-10.50318907;4.767083654;-7.783257843;-8.086286641;3.302715549;-2.862322831;-13.37104088;3.682069933;-4.820969891;-9.183930287;4.780257267;-5.154999205;-6.76702786;3.315889162;-0.234064193;4.187110592;1.098187334;-0.334029314;6.60401302;-0.366180771;4.586905698;2.416902427;-1.464368105;4.920935012;5454595;3464;2115.5;2635.336753;1.031502667;-0.022628317;-1.250077032
0581palmer_sem5_num51;95;5.6;152.5;1.5;-0.007333057;47.8082196;47.14877192;29.29297134;50.89323538;84.54966515;54.30361732;48.31019527;126.2175637;136.189441;1.133394657;1.636228756;0.674176931;0.659447684;18.51524826;17.85580058;40.51517026;35.39861109;23.54305161;54.19142612;52.56750867;31.9189106;39.87290713;44.56675918;27.16836132;-13.67625586;14.31851899;0.642263131;-17.16889758;8.000749483;-9.168148093;-8.375858991;4.75054928;-3.625309711;44.59653113;40.50876525;26.84484736;47.15335321;43.58580149;23.59526786;53.55003357;51.81943186;30.58222488;48.03706171;49.36460022;28.60379086;40.08574704;45.60023925;29.86409795;31.97115377;35.60613115;47.5841241;82.25294442;109.0674536;52.22395587;76.9292204;119.5887947;61.20837096;42.44900057;104.2110645;55.75890788;21.02554678;54.53581582;47.11716641;41.55208455;128.2919897;130.4236675;44.22342625;127.6270114;137.2742747;54.24070609;125.8510249;140.5762962;50.37963792;124.602902;139.1816357;45.00383751;124.7106005;133.5108322;-2.556822073;-3.077036231;3.249579501;-8.953502435;-11.31066661;-3.737377518;-3.440530571;-8.855834961;-1.7589435;4.510784097;-5.091473996;-3.019250586;-6.396680362;-8.233630375;-6.986957019;-0.883708499;-5.778798729;-5.008523001;7.06760617;-2.014437765;-6.268830086;5.512971863;2.454831645;1.978434018;13.46428653;6.21919261;0.718126932;7.951314668;3.764360965;-1.260307086;-50.28179065;-73.46132243;-4.639831776;-44.95806664;-83.98266353;-13.62424686;-10.4778468;-68.60493333;-8.174783786;10.94560699;-18.92968467;0.46695769;5.32372402;-10.5213411;-8.984415086;39.80394385;4.856389101;-3.53495201;61.22739764;54.53163776;5.106789466;34.48021983;15.3777302;5.449463076;55.90367363;65.05297887;14.09120455;21.42345379;49.67524866;8.641741476;-2.6713417;0.664978293;-6.850607209;-12.68862154;2.440964814;-10.15262861;-8.827553368;3.689087682;-8.757968131;-3.451752963;3.581389256;-3.087164698;-10.01727984;1.775986521;-3.302021404;-6.156211668;3.024109389;-1.907360922;-0.780411264;2.916410963;3.763442511;3.861068175;1.248122868;1.394660482;9.23686858;1.140424442;7.065463915;5.375800404;-0.107698426;5.670803433;4587446.5;3329;1923;2416.795509;1.054933028;-0.022895853;-1.117688855
0583palmer_sem5_num52;95;5.4;138.15;1;-0.016342958;43.08727567;36.22606216;28.20365579;24.19650138;69.13764179;43.8984002;37.3529727;129.4393886;132.7816967;1.21476852;1.53050751;0.358683464;6.861213516;14.88361988;8.022406368;37.23603895;29.57752972;21.64084926;49.87013223;43.55535225;31.07407675;35.95759951;33.2993061;25.39176828;-12.63409328;13.91253273;1.278439443;-13.97782253;10.25604615;-3.721776382;-9.433227485;5.682308467;-3.750919018;47.04653486;39.47347545;31.33761135;44.05958754;32.66452456;25.00958519;48.24074012;40.46198139;29.43211849;40.40631204;33.23734507;25.44610876;36.68838024;35.50871838;28.29964258;12.57593182;34.59090137;43.73120206;31.47723534;81.31277953;44.18670798;32.15824741;98.5635637;49.90800912;25.83548122;88.45429568;41.07446009;18.98599117;42.96055245;37.67463945;37.41354143;128.8387732;130.2142747;35.66876099;131.1419019;132.9578586;43.2405762;129.8496567;135.8229394;33.97632203;129.9245972;133.8142615;34.74300197;127.4431586;131.1127106;2.986947322;6.808950895;6.328026153;-1.19420526;-0.988505938;1.905492855;6.640222826;6.23613038;5.891502586;10.35815462;3.964757076;3.037968764;-4.181152581;-7.797456833;-4.422533298;3.653275504;-0.572820515;-0.436523567;7.371207299;-2.844193819;-3.290057389;7.834428086;7.224636318;3.986009731;11.55235988;4.953263014;1.132475909;3.717931795;-2.271373304;-2.853533822;-18.90130352;-46.72187816;-0.455505921;-19.58231559;-63.97266233;-6.176807065;-13.2595494;-53.86339431;2.656741966;-6.41005935;-8.369651084;6.056562604;-0.681012069;-17.25078417;-5.721301144;5.641754117;-7.141516152;3.112247887;12.49124417;38.35222707;6.512068525;6.322766186;10.10926802;8.833549031;13.17225624;55.60301125;12.23336967;6.849490052;45.49374322;3.399820638;1.744780444;-2.303128653;-2.743583848;-5.827034765;-1.010883492;-5.608664664;3.437219399;-1.085824021;-3.599986755;2.67053946;1.395614632;-0.898435907;-7.571815209;1.292245161;-2.865080817;1.692438956;1.217304633;-0.856402907;0.925759017;3.698743285;1.845147941;9.264254164;-0.074940528;2.00867791;8.497574226;2.406498124;4.710228757;-0.766679939;2.481438652;2.701550848;4922594;3453.5;1979;2503.522072;1.020806837;-0.022807158;-1.137465837
0585palmer_sem5_num53;95;5;146.9;1;-0.015797172;40.45770135;45.02956059;28.07231557;26.91368578;63.79139487;46.42897753;44.07720346;124.4578118;134.9714684;0.937812424;1.442550446;0.470600563;-4.571859247;12.38538577;16.95724502;27.3003843;27.86762077;21.59813436;48.56495364;53.82629653;31.03731082;37.19517417;43.57710704;26.8454771;-21.26456934;11.36977947;-9.894789872;-25.95867576;10.24918949;-15.70948627;-9.439176463;4.191833724;-5.247342739;33.41360369;34.91986069;26.29791124;34.4155964;36.98107704;23.58938866;47.39494437;52.8420799;29.96563528;42.11374309;48.14126918;25.98902575;37.71525771;44.2046607;29.52798968;16.39304307;18.95964152;34.47623895;33.31131451;63.38358601;38.53127422;32.73464365;93.30745119;54.7635027;29.7944541;96.28635977;49.883183;22.41189008;47.257783;44.49322634;31.69407216;127.5552459;129.1875725;35.55401229;125.576331;133.5463439;52.65922897;122.2065281;140.0112976;47.39704935;122.2225395;139.3173741;43.05026274;124.714119;132.8205972;-1.001992712;-2.061216348;2.70852258;-13.98134068;-17.92221921;-3.667724035;-8.700139396;-13.22140848;0.308885487;-4.30165402;-9.284800004;-3.230078444;-12.97934797;-15.86100286;-6.376246615;-7.698146684;-11.16019214;-2.399637093;-3.299661308;-7.223583656;-5.938601024;5.281201286;4.700810721;3.976609522;9.679686662;8.637419201;0.437645591;4.398485376;3.93660848;-3.538963931;-16.91827144;-44.4239445;-4.055035271;-16.34160058;-74.34780968;-20.28726376;-13.40141103;-77.32671825;-15.40694406;-6.018847009;-28.29814149;-10.01698739;0.576670856;-29.92386518;-16.23222849;3.516860406;-32.90277376;-11.35190878;10.89942443;16.12580301;-5.96195212;2.94018955;-2.978908574;4.880319703;10.32275358;46.04966819;10.27027637;7.382564025;49.02857677;5.389956665;-3.859940133;1.978914946;-4.358771488;-20.96515681;5.348717835;-10.82372512;-15.70297719;5.332706391;-10.12980165;-11.35619058;2.841126914;-3.633024788;-17.10521667;3.369802889;-6.464953635;-11.84303705;3.353791445;-5.771030165;-7.496250451;0.862211968;0.7257467;5.262179621;-0.016011444;0.69392347;9.608966223;-2.507590921;7.190700335;4.346786602;-2.491579477;6.496776865;5149000;3470;2084.5;2560.446986;1.020850956;-0.022665628;-1.16119666
0587palmer_sem5_num54;95;5.2;141.4;1.5;-0.01102086;39.01116872;36.50596896;28.44097196;44.36557671;60.95712831;41.18645852;36.43489456;127.8780936;132.1404318;1.103893951;1.36831342;0.76307108;2.505199756;10.57019676;8.064997003;33.45427914;28.31257493;24.28895255;45.66793649;42.39314832;31.56490774;32.69198658;34.12579274;24.89832066;-12.21365735;12.97594992;0.762292564;-14.08057339;8.267355584;-5.813217805;-7.275955198;6.666587086;-0.609368111;42.40855767;46.59536265;33.68224443;38.34943927;31.98228576;25.83616162;44.58303319;40.87070244;30.50228468;36.556095;35.59143844;25.53044254;33.19148589;35.14899556;27.08320676;30.1836878;28.57870167;39.49751887;57.66878651;68.99149946;39.60131693;57.04151482;85.68525607;47.11767162;51.96760464;80.50256395;39.70629196;25.10691792;41.27218354;36.68940312;34.26161406;128.5105248;129.3984402;33.68515594;129.4750773;131.6418571;42.56800801;127.9536809;134.6334615;34.97348048;126.9129984;133.9785888;33.48990601;126.5354506;131.0683767;4.059118398;14.61307689;7.846082814;-2.174475517;5.724660204;3.179959748;5.852462673;11.00392421;8.151801894;9.217071783;11.44636708;6.599037675;-6.233593915;-8.888416682;-4.666123066;1.793344275;-3.60915268;0.30571908;5.157953385;-3.166709801;-1.247045139;8.02693819;5.279264002;4.971842146;11.3915473;5.721706881;3.419077927;3.36460911;0.442442879;-1.552764219;-27.48509871;-40.41279779;-0.103798059;-26.85782701;-57.1065544;-7.620152748;-21.78391684;-51.92386228;-0.208773081;5.076769886;-12.69348187;2.808115753;0.627271698;-16.69375661;-7.516354688;5.701181871;-11.51106449;-0.104975021;32.5618686;27.71931592;2.911913812;5.073910173;5.182692111;7.411379667;31.9345969;44.41307253;10.4282685;26.86068673;39.23038042;3.016888833;0.576458127;-0.96455256;-2.243416875;-8.306393944;0.556843895;-5.235021254;-0.711866419;1.597526367;-4.580148526;0.771708059;1.975074183;-1.669936495;-8.88285207;1.521396455;-2.991604379;-1.288324546;2.562078927;-2.336731651;0.195249932;2.939626743;0.57348038;7.594527524;1.040682471;0.654872728;9.078102002;1.418230288;3.565084758;1.483574478;0.377547816;2.910212031;5404108;3526;2098;2623.103296;1.022310789;-0.022634449;-1.159123861
0589palmer_sem5_num55;95;5.2;132.15;1.5;-0.009657921;37.26661314;33.63858373;28.72243081;44.64746687;55.97614492;38.736813;33.44546385;128.6241864;130.9615344;1.114720292;1.296882414;0.801888819;3.628029411;8.544182327;4.916152917;28.40104462;20.55921131;21.4026992;41.27752973;35.23017281;30.97242822;34.71371459;37.58681262;26.87399284;-12.87648511;6.563815136;-6.312669971;-14.6709615;-2.356639807;-17.02760131;-9.569729015;4.098435375;-5.471293641;31.88020261;26.26514937;23.73002471;33.53859539;25.43032364;24.38950163;40.39288532;34.1353273;30.01427367;37.5884823;36.11738402;27.25627017;35.35573776;39.15727689;29.09849055;45.25791869;27.11761391;34.4106886;69.18505648;60.9146756;35.07580527;51.5062995;73.19492722;42.1326693;33.27792656;75.15635528;39.90071935;24.07628999;43.69001507;39.42058154;27.2593824;129.4172185;128.3462466;27.50856352;130.9114184;129.4697254;36.19865734;129.9932857;131.6606765;35.81383171;127.1728626;133.5457174;37.81346166;125.6169249;131.8026303;-1.658392781;0.834825727;-0.65947692;-8.512682706;-7.870177935;-6.284248957;-5.708279684;-9.85223465;-3.526245459;-3.47553515;-12.89212752;-5.368465835;-6.854289925;-8.705003662;-5.624772037;-4.049886903;-10.68706038;-2.866768539;-1.817142369;-13.72695325;-4.708988915;2.804403022;-1.982056715;2.758003498;5.037147556;-5.021949585;0.915783122;2.232744534;-3.03989287;-1.842220376;-23.92713779;-33.79706168;-0.665116676;-6.248380805;-46.0773133;-7.721980698;11.97999213;-48.03874137;-5.490030748;21.1816287;-16.57240116;-5.009892943;17.67875699;-12.28025162;-7.056864022;35.90712992;-14.24167968;-4.824914072;45.10876649;17.22466052;-4.344776267;18.22837294;-1.961428063;2.23194995;27.4300095;29.50491214;2.712087755;9.201636567;31.46634021;0.480137805;-0.249181123;-1.494199848;-1.123478796;-8.939274943;-0.576067178;-3.314429938;-8.554449311;2.244355927;-5.199470829;-10.55407926;3.80029365;-3.456383737;-8.69009382;0.91813267;-2.190951142;-8.305268188;3.738555775;-4.075992033;-10.30489814;5.294493499;-2.332904941;0.384825633;2.820423104;-1.885040891;-1.614804316;4.376360828;-0.141953799;-1.999629949;1.555937724;1.743087092;4921774.5;3403.5;1949.5;2503.293923;1.027487544;-0.022849606;-1.153952867
