;region_0_R;region_0_G;region_0_B;region_1_R;region_1_G;region_1_B;region_2_R;region_2_G;region_2_B;region_3_R;region_3_G;region_3_B;region_4_R;region_4_G;region_4_B;region_0_H;region_0_S;region_0_V;region_1_H;region_1_S;region_1_V;region_2_H;region_2_S;region_2_V;region_3_H;region_3_S;region_3_V;region_4_H;region_4_S;region_4_V;region_0_L;region_0_a;region_0_b;region_1_L;region_1_a;region_1_b;region_2_L;region_2_a;region_2_b;region_3_L;region_3_a;region_3_b;region_4_L;region_4_a;region_4_b;0_1_R_diff;0_1_G_diff;0_1_B_diff;0_2_R_diff;0_2_G_diff;0_2_B_diff;0_3_R_diff;0_3_G_diff;0_3_B_diff;0_4_R_diff;0_4_G_diff;0_4_B_diff;1_2_R_diff;1_2_G_diff;1_2_B_diff;1_3_R_diff;1_3_G_diff;1_3_B_diff;1_4_R_diff;1_4_G_diff;1_4_B_diff;2_3_R_diff;2_3_G_diff;2_3_B_diff;2_4_R_diff;2_4_G_diff;2_4_B_diff;3_4_R_diff;3_4_G_diff;3_4_B_diff;0_1_H_diff;0_1_S_diff;0_1_V_diff;0_2_H_diff;0_2_S_diff;0_2_V_diff;0_3_H_diff;0_3_S_diff;0_3_V_diff;0_4_H_diff;0_4_S_diff;0_4_V_diff;1_2_H_diff;1_2_S_diff;1_2_V_diff;1_3_H_diff;1_3_S_diff;1_3_V_diff;1_4_H_diff;1_4_S_diff;1_4_V_diff;2_3_H_diff;2_3_S_diff;2_3_V_diff;2_4_H_diff;2_4_S_diff;2_4_V_diff;3_4_H_diff;3_4_S_diff;3_4_V_diff;0_1_L_diff;0_1_a_diff;0_1_b_diff;0_2_L_diff;0_2_a_diff;0_2_b_diff;0_3_L_diff;0_3_a_diff;0_3_b_diff;0_4_L_diff;0_4_a_diff;0_4_b_diff;1_2_L_diff;1_2_a_diff;1_2_b_diff;1_3_L_diff;1_3_a_diff;1_3_b_diff;1_4_L_diff;1_4_a_diff;1_4_b_diff;2_3_L_diff;2_3_a_diff;2_3_b_diff;2_4_L_diff;2_4_a_diff;2_4_b_diff;3_4_L_diff;3_4_a_diff;3_4_b_diff
1260palmer_sem11_num30lado2;37.630434782608695;24.917361637604245;15.871025207090051;29.374029489690127;13.204918788158047;13.567477566034766;35.761207959542055;15.739036318447848;15.163650285697774;32.09132305810416;15.103229892336921;13.724393893770587;29.465464285889094;20.119076289264736;16.055742041601235;37.350241105807186;54.37362492762777;29.712602248502648;70.18185100160467;112.32167145099405;29.20108202170016;56.3124186023286;141.07837794431825;36.06981836111331;29.95829402627129;132.64794435874492;31.983389146814826;7.928828255325156;71.7011872589886;29.276316772552292;17.338800910666805;130.1749187878984;129.0276951148576;15.301517407214645;133.63191315062465;129.90732170789016;19.63615685231511;136.86579792998552;131.86131186391725;16.378482036408787;135.00435920379076;131.19000865092764;18.74092975793111;130.1312961577981;130.0627875000509;8.256405292918569;11.712442849446198;2.3035476410552853;1.86922682306664;9.178325319156396;0.7073749213922778;5.5391117245045365;9.814131745267323;2.146631313319464;8.1649704967196;4.798285348339508;-0.1847168345111836;-6.3871784698519285;-2.5341175302898016;-1.5961727196630076;-2.717293568414032;-1.898311104178875;-0.15691632773582143;-0.09143479619896766;-6.91415750110669;-2.488264475566469;3.6698849014378965;0.6358064261109266;1.4392563919271861;6.295743673652961;-4.380039970816888;-0.8920917559034613;2.6258587722150644;-5.015846396927815;-2.3313481478306475;-32.831609895797484;-57.94804652336627;0.5115202268024888;-18.962177496521413;-86.70475301669047;-6.357216112610665;7.391947079535896;-78.27431943111715;-2.2707868983121777;29.421412850482028;-17.327562331360824;0.43628547595035627;13.869432399276072;-28.756706493324202;-6.868736339413154;40.22355697533338;-20.326272907750877;-2.7823071251146665;62.25302274627951;40.62048419200545;-0.07523475085213249;26.35412457605731;8.430433585573326;4.086429214298487;48.38359034700344;69.37719068532965;6.793501588561021;22.029465770946132;60.946757099756326;2.707072374262534;2.0372835034521604;-3.456994362726249;-0.8796265930325546;-2.2973559416483056;-6.6908791420871125;-2.833616749059644;0.960318874258018;-4.82944041589235;-2.1623135360700303;-1.4021288472643043;0.04362263010031597;-1.0350923851932805;-4.334639445100466;-3.2338847793608636;-1.9539901560270891;-1.0769646291941424;-1.372446053166101;-1.2826869430374757;-3.4394123507164647;3.500616992826565;-0.15546579216072587;3.2576748159063236;1.8614387261947627;0.6713032129896135;0.8952270943840013;6.7345017721874285;1.7985243638663633;-2.3624477215223223;4.873063045992666;1.1272211508767498
1261palmer_sem12_num1lado1;46.857566383088425;32.77099531766829;17.277198850722588;41.76240814880717;32.84092895955418;13.529915902872812;50.89547577587317;43.85117571689524;18.00414926609362;47.292882741482465;41.881294722287095;16.205542271283043;40.57110242947877;37.17786464355467;18.07018489374617;11.07587980363695;69.42236610323069;40.419585254138426;19.058577321677134;130.6953831732245;41.72187339465036;22.86418296815807;154.8501494779449;51.19414408013653;22.46218416636612;149.65089597348444;47.31586714688028;14.770412967144344;80.1022365055519;40.811602469607564;31.319032443075322;129.70068196518042;132.08575533306905;34.16483501990207;129.2374143445176;137.83613387143407;46.21814449021179;127.46357387906444;143.7916287879917;43.01681031837635;126.73971314541537;142.59127320037794;36.956126839780374;127.13270602628573;134.77199772706146;5.095158234281257;-0.06993364188588913;3.747282947849776;-4.037909392784748;-11.080180399226954;-0.7269504153710322;-0.43531635839404004;-9.110299404618807;1.0716565794395443;6.286463953609655;-4.406869325886383;-0.792986043023582;-9.133067627066005;-11.010246757341065;-4.474233363220808;-5.530474592675297;-9.040365762732918;-2.6756263684102315;1.1913057193283976;-4.336935684000494;-4.540268990873358;3.6025930343907078;1.9698809946081468;1.7986069948105765;10.324373346394403;6.673311073340571;-0.06603562765254978;6.721780312003695;4.703430078732424;-1.8646426224631263;-7.982697518040185;-61.27301706999383;-1.3022881405119335;-11.78830316452112;-85.42778337471422;-10.774558825998106;-11.386304362729172;-80.22852987025375;-6.896281892741854;-3.694533163507394;-10.679870402321214;-0.3920172154691386;-3.8056056464809345;-24.154766304720397;-9.472270685486173;-3.403606844688987;-18.955512800259925;-5.59399375222992;4.288164354532791;50.59314666767261;0.9102709250427949;0.40199880179194736;5.199253504460472;3.8782769332562523;8.093770001013725;74.74791297239301;10.382541610528968;7.691771199221778;69.54865946793254;6.504264677272715;-2.845802576826749;0.4632676206628332;-5.750378538365027;-14.89911204713647;2.237108086115981;-11.705873454922653;-11.697777875301028;2.960968819765057;-10.505517867308896;-5.637094396705052;2.5679759388946906;-2.6862423939924156;-12.05330947030972;1.7738404654531479;-5.955494916557626;-8.85197529847428;2.4977011991022238;-4.755139328943869;-2.791291819878303;2.1047083182318573;3.064136144372611;3.201334171835441;0.7238607336490759;1.2003555876137568;9.262017650431417;0.33086785277870945;9.019631060930237;6.060683478595976;-0.39299288087036643;7.81927547331648
1262palmer_sem12_num1lado2;52.85721056997274;33.89597156398104;17.04000946969697;52.48480321752327;24.110836724565758;17.52386127902014;58.44051571699431;32.77276010897425;20.618407554683078;61.4305659973943;37.03839154880397;15.994677502134122;54.13733261116198;39.12187018050022;19.045392555538072;11.264164669501353;90.17108233475068;49.431562461907006;16.856701198299188;139.257984538075;51.56308842532767;12.801235407808273;158.064821028218;58.67049528490276;13.26278237340549;162.58048318515654;61.331611183048544;11.057592747689062;91.77245331596252;53.9973058417338;33.131918081653616;133.66326555856205;133.34649864708157;32.36713811510535;138.72101816776188;135.97117356010824;40.492586208516116;138.61207885581754;140.16766834170855;44.048234479174184;136.3754487823734;143.52303440278314;43.20333982088808;130.53511771822073;136.71165239779143;0.3724073524494713;9.785134839415285;-0.48385180932316985;-5.583305147021569;1.123211455006789;-3.578398084986109;-8.573355427421554;-3.1424199848229293;1.0453319675628467;-1.2801220411892373;-5.225898616519174;-2.0053830858411033;-5.955712499471041;-8.661923384408496;-3.094546275662939;-8.945762779871025;-12.927554824238214;1.5291837768860166;-1.6525293936387087;-15.01103345593446;-1.5215312765179334;-2.990050280399984;-4.265631439829718;4.6237300525489555;4.303183105832332;-6.349110071525963;1.5730149991450055;7.293233386232316;-2.083478631696245;-3.05071505340395;-5.592536528797835;-49.086902203324314;-2.131525963420664;-1.5370707383069195;-67.89373869346733;-9.238932822995757;-1.9986177039041362;-72.40940085040586;-11.900048721141538;0.20657192181229078;-1.6013709812118435;-4.565743379826792;4.055465790490915;-18.806836490143013;-7.107406859575093;3.5939188248936986;-23.322498647081545;-9.768522757720874;5.799108450610126;47.48553122211247;-2.4342174164061277;-0.46154696559721664;-4.515662156938532;-2.6611158981457805;1.7436426601192103;66.29236771225548;4.673189443168965;2.205189625716427;70.80802986919402;7.334305341314746;0.764779966548268;-5.057752609199838;-2.6246749130266664;-7.3606681268625;-4.948813297255498;-6.821169694626974;-10.916316397520568;-2.7121832238113655;-10.176535755701565;-10.071421739234466;3.128147840341313;-3.365153750709851;-8.125448093410768;0.10893931194434003;-4.1964947816003075;-11.681096364068836;2.3455693853884725;-7.551860842674898;-10.836201705782734;8.185900449541151;-0.7404788376831846;-3.555648270658068;2.2366300734441324;-3.355366061074591;-2.710753612371967;8.076961137596811;3.456015943917123;0.8448946582861012;5.840331064152679;6.811382004991714
1263palmer_sem12_num2lado1;41.516026859242366;22.72564410964107;17.3222194103505;51.858543312536206;16.124879141114988;14.646807982709053;60.89007525456403;22.43908452345685;17.932902952375297;56.98259307264449;24.5380300652475;15.917420362016179;42.12976764068902;28.830867694620295;19.401767710153038;51.47335040646518;59.83239851414476;39.831524422477365;48.08311846985317;149.95315831199193;49.61627448701689;14.055079691524162;173.39707930600184;60.64232904214627;10.365262843618519;161.07026869167345;56.885881352655126;9.491664891234874;81.75954276471688;41.82407341739833;23.611226368791314;132.08903971604687;129.667134800927;25.72117294382204;141.76056381916393;134.82183723131195;34.45804328845995;145.56907154337924;139.20183833280433;33.63955724403171;141.50724521104448;139.16623404104217;30.3046468940199;130.94241948597988;132.82893605981684;-10.34251645329384;6.600764968526082;2.6754114276414462;-19.374048395321665;0.2865595861842216;-0.6106835420247982;-15.466566213402125;-1.8123859556064303;1.4047990483343202;-0.6137407814466513;-6.105223584979225;-2.079548299802539;-9.031531942027826;-6.314205382341861;-3.2860949696662445;-5.124049760108285;-8.413150924132513;-1.270612379307126;9.728775671847188;-12.705988553505307;-4.754959727443985;3.9074821819195407;-2.098945541790652;2.0154825903591185;18.760307613875014;-6.391783171163446;-1.468864757777741;14.852825431955473;-4.292837629372794;-3.4843473481368594;3.390231936612011;-90.12075979784717;-9.784750064539523;37.418270714941016;-113.56468079185709;-20.810804619668907;41.10808756284666;-101.23787017752869;-17.05435693017776;41.9816855152303;-21.927144250572127;-1.9925489949209663;34.028038778329005;-23.443920994009915;-11.026054555129384;37.71785562623465;-11.11711037968152;-7.269606865638238;38.59145357861829;68.19361554727504;7.792201069618557;3.689816847905643;12.326810614328394;3.7564476894911465;4.563414800289287;91.63753654128496;18.81825562474794;0.8735979523836441;79.31072592695656;15.061807935256795;-2.109946575030726;-9.671524103117065;-5.154702430384958;-10.846816919668633;-13.480031827332368;-9.53470353187734;-10.028330875240393;-9.418205494997608;-9.499099240115186;-6.693420525228586;1.1466202300669863;-3.1618012588898523;-8.736870344637907;-3.8085077242153034;-4.3800011014923825;-7.9183843002096665;0.25331860811945717;-4.3443968097302275;-4.58347395019786;10.818144333184051;1.992901171495106;0.8184860444282407;4.0618263323347605;0.03560429176215507;4.153396394440048;14.626652057399355;6.3729022729874885;3.334910350011807;10.564825725064594;6.337297981225333
1264palmer_sem12_num2lado2;52.25477178423237;25.74484230495613;15.761065088757396;80.04192810001275;43.61385284428732;12.028425965636139;81.47103822095242;46.91254560711355;16.868991316378306;72.03951469297259;41.835693400219235;13.268596193493131;56.54173113762437;36.81562332410159;17.152828862174225;12.037193767297266;86.15188149621942;62.112782003644405;20.80315274671115;175.89671014420227;76.26761066503887;17.665167380672557;194.82595446125475;81.42670562373725;14.146043901884218;185.3252137873303;71.95212168027845;9.089740367141776;106.07480363694079;56.21542542826038;39.867324968205494;134.71912575349737;134.99045532092353;54.28171098860926;139.48594381468703;147.97501004663152;58.824081317120374;140.83414565720136;151.50770823065548;51.50938672299256;138.5059195511241;148.4650733593661;41.931134858308106;132.2404783945578;137.39886970210833;-27.787156315780386;-17.869010539331192;3.732639123121258;-29.216266436720055;-21.16770330215742;-1.1079262276209096;-19.78474290874022;-16.090851095263105;2.492468895264265;-4.286959353392;-11.070781019145457;-1.3917637734168284;-1.4291101209396686;-3.298692762826228;-4.8405653507421675;8.002413407040166;1.7781594440680877;-1.2401702278569928;23.500196962388387;6.7982295201857355;-5.124402896538086;9.431523527979834;5.076852206894316;3.6003951228851747;24.929307083328055;10.096922283011963;-0.2838375457959188;15.49778355534822;5.020070076117648;-3.8842326686810935;-8.765958979413883;-89.74482864798286;-14.154828661394468;-5.627973613375291;-108.67407296503534;-19.313923620092844;-2.1088501345869517;-99.1733322911109;-9.839339676634047;2.9474534001554904;-19.92292214072137;5.897356575384023;3.137985366038592;-18.92924431705248;-5.159094958698375;6.657108844826931;-9.428503643128039;4.315488984760421;11.713412379569373;69.82190650726149;20.05218523677849;3.519123478788339;9.50074067392444;9.474583943458796;8.575427013530781;88.75115082431397;25.211280195476867;5.056303534742442;79.25041015038953;15.73669625201807;-14.414386020403768;-4.766818061189667;-12.984554725707994;-18.95675634891488;-6.115019903703995;-16.51725290973195;-11.642061754787065;-3.7867937976267285;-13.474618038442571;-2.063809890102611;2.478647358939554;-2.408414381184798;-4.542370328511112;-1.348201842514328;-3.532698184023957;2.772324265616703;0.9800242635629388;-0.49006331273457704;12.350576130301157;7.2454654201292215;10.576140344523196;7.314694594127815;2.328226106077267;3.04263487128938;16.89294645881227;8.59366726264355;14.108838528547153;9.578251864684454;6.265441156566283;11.066203657257773
1265palmer_sem12_num3lado1;50.971601527585925;31.505157569850553;19.402896081771722;43.88709920695589;16.604869275077412;15.322266556816281;46.49785765013729;20.5854585752524;19.307514184836144;39.36712623395594;20.023340856474938;18.918716358213825;32.42086613267338;23.044203867582723;21.102557822400303;50.18297627647378;59.150875301440806;38.53068104155276;61.22722832591187;128.6114207880049;42.70283747046899;57.76229680823153;145.85023450387607;46.467983503842035;47.57770542000453;120.57583945199768;39.27893466776072;20.808748342300188;57.00303830769065;32.17422348841168;23.32743542256245;131.72998307259377;129.6990910953218;23.248107012970046;138.19808515455694;132.67493054731946;27.101965816352717;139.97577404248744;133.90601875312223;22.862609824216605;136.46774197026383;132.11609181770154;22.18399571261198;130.42549677085466;129.70597490718677;7.084502320630037;14.90028829477314;4.080629524955441;4.4737438774486336;10.919698994598154;0.09538189693557797;11.604475293629982;11.481816713375615;0.4841797235578973;18.550735394912543;8.46095370226783;-1.6996617406285814;-2.6107584431814033;-3.9805893001749872;-3.985247628019863;4.519972972999945;-3.418471581397526;-3.5964498013975437;11.466233074282506;-6.439334592505311;-5.780291265584022;7.130731416181348;0.5621177187774613;0.3887978266223193;14.07699151746391;-2.458745292330324;-1.7950436375641594;6.9462601012825615;-3.020863011107785;-2.1838414641864787;-11.044252049438086;-69.46054548656409;-4.172156428916232;-7.579320531757752;-86.69935920243526;-7.937302462289274;2.6052708564692537;-61.424964150556875;-0.748253626207962;29.374227934173593;2.147836993750154;6.356457553141084;3.464931517680334;-17.238813715871174;-3.7651460333730427;13.64952290590734;8.035581336007212;3.4239028027082696;40.418479983611675;71.60838248031425;10.528613982057315;10.184591388227005;25.274395051878386;7.189048836081312;36.95354846593135;88.84719619618542;14.293760015430358;26.76895707770434;63.57280114430703;7.104711179349046;0.07932840959240295;-6.468102081963167;-2.975839451997672;-3.7745303937902683;-8.245790969893676;-4.206927657800435;0.46482559834584336;-4.737758897670062;-2.417000722379754;1.1434397099504672;1.3044863017391037;-0.006883811864980771;-3.8538588033826713;-1.777688887930509;-1.231088205802763;0.3854971887534404;1.7303431842931047;0.5588387296179178;1.0641113003580642;7.772588383702271;2.968955640132691;4.239355992136112;3.508032072223614;1.7899269354206808;4.9179701037407355;9.55027727163278;4.200043845935454;0.6786141116046238;6.042245199409166;2.4101169105147733
1266palmer_sem12_num3lado2;53.56651685393258;39.08354731030941;15.315189183993848;63.17293210876123;39.22590441815986;14.347499702109069;64.5553501296457;37.778057388705705;17.897739951309966;60.95450196556664;31.612977016684596;13.808589069522974;50.153211770485036;30.43752345119654;17.014288018598364;10.344102042029546;83.55609190619148;56.19006297586705;18.27168133044021;155.49989299408495;60.590203580427044;20.60139404928217;173.21077044258834;64.35166515082614;17.392705020360847;171.52729542549713;60.865323271925014;9.533361745894672;96.80196569145899;49.82598060941472;42.2049775292805;131.30267960645602;135.42759935201974;44.76674308527794;134.96732009630531;142.65945887703236;46.10151913504012;138.0264178283744;144.22289332104748;39.89292300218445;139.29726243200665;142.85590018726035;34.51019646279728;132.84235954628474;135.072559511503;-9.606415254828647;-0.14235710785044375;0.9676894818847792;-10.98883327571312;1.3054899216037086;-2.5825507673161177;-7.387985111634059;7.470570293624817;1.5066001144708743;3.413305083447547;8.646023859112873;-1.6990988346045164;-1.3824180208844723;1.4478470294541523;-3.550240249200897;2.2184301431945883;7.612927401475261;0.5389106325860951;13.019720338276194;8.788380966963317;-2.6667883164892956;3.6008481640790606;6.165080372021109;4.089150881786992;14.402138359160666;7.340533937509164;0.8834519327116013;10.801290195081606;1.1754535654880556;-3.2056989490753907;-7.927579288410664;-71.94380108789346;-4.400140604559994;-10.257292007252625;-89.65467853639686;-8.161602174959086;-7.048602978331301;-87.97120351930565;-4.675260296057964;0.810740296134874;-13.245873785267506;6.36408236645233;-2.329712718841961;-17.710877448503396;-3.761461570399092;0.8789763100793628;-16.027402431412185;-0.2751196914979701;8.738319584545538;58.697927302625956;10.764222971012323;3.2086890289213237;1.6834750170912116;3.486341878901122;11.068032303387499;76.40880475112935;14.525684541411415;7.859343274466175;74.72532973403814;11.039342662510293;-2.5617655559974395;-3.6646404898492904;-7.231859525012624;-3.896541605759623;-6.723738221918381;-8.795293969027739;2.312054527096045;-7.994582825550623;-7.428300835240606;7.694781066483216;-1.5396799398287158;0.35503984051675275;-1.3347760497621834;-3.059097732069091;-1.5634344440151153;4.873820083093484;-4.3299423357013325;-0.19644131022798206;10.256546622480656;2.1249605500205746;7.586899365529376;6.208596132855668;-1.2708446036322414;1.3669931337871333;11.591322672242839;5.184058282089666;9.150333809544492;5.382726539387171;6.454902885721907;7.783340675757358
1267palmer_sem12_num4lado1;53.67388294825282;45.22738444651252;18.683824230292633;82.34090641416462;56.47332055127659;12.607337864765814;83.0744121113197;62.27112660393153;18.096704726875895;69.33372209175984;56.723749779994904;15.732337306123021;47.52246341790845;47.49391121852117;19.179250527891373;8.417812827952343;77.44454595962713;68.83635526562497;16.103959349342553;175.24498964439053;78.80034419701421;19.950560991419223;191.1990670720415;82.53170153449022;20.96863386628804;171.4751388974628;69.23528911460242;17.94850476707232;91.46552127742035;48.84892365645135;56.76457222933987;130.2787787826409;137.213270109266;63.45540261632726;133.68272192727946;151.30084573121798;69.90603475278506;131.9050550959936;155.454332829187;61.75671116680322;128.37742067411568;150.88423205136118;48.015762376237625;125.22982326951399;138.4458243547012;-28.667023465911804;-11.245936104764077;6.076486365526819;-29.400529163066885;-17.04374215741901;0.5871195034167371;-15.659839143507021;-11.496365333482387;2.951486924169611;6.15141953034437;-2.2665267720086533;-0.49542629759874046;-0.7335056971550813;-5.797806052654934;-5.4893668621100815;13.007184322404783;-0.2504292287183105;-3.1249994413572075;34.818442996256174;8.979409332755424;-6.571912663125559;13.740690019559864;5.547376823936624;2.364367420752874;35.551948693411255;14.777215385410358;-1.0825458010154776;21.81125867385139;9.229838561473734;-3.4469132217683516;-7.68614652139021;-97.8004436847634;-9.963988931389238;-11.53274816346688;-113.75452111241435;-13.69534626886525;-12.550821038335698;-94.03059293783568;-0.39893384897744966;-9.530691939119976;-14.020975317793216;19.987431609173626;-3.8466016420766707;-15.954077427650958;-3.7313573374760125;-4.864674516945488;3.769850746927716;9.565055082411789;-1.8445454177297655;83.77946836697018;29.951420540562864;-1.0180728748688175;19.723928174578674;13.296412419887801;2.002056224346905;99.73354579462114;33.68277787803888;3.0201290992157226;80.00961762004246;20.386365458151076;-6.690830386987393;-3.4039431446385606;-14.08757562195197;-13.141462523445192;-1.6262763133526903;-18.24106271992099;-4.992138937463352;1.9013581085252156;-13.670961942095175;8.748809853102244;5.048955513126913;-1.2325542454351819;-6.4506321364577985;1.7776668312858703;-4.15348709796902;1.6986914495240413;5.305301253163776;0.41661367985679476;15.439640240089638;8.452898657765473;12.855021376516788;8.14932358598184;3.527634421877906;4.5701007778258145;21.890272376547436;6.675231826479603;17.008508474485808;13.740948790565596;3.1475974046016972;12.438407696659993
1268palmer_sem12_num4lado2;59.66014911371155;46.69989139020537;19.030280613502985;81.22093476728314;57.176904624410604;16.618335201109094;79.94340253550946;55.78782860982569;23.03727640322259;66.27948077329201;47.2797466124528;18.82391743697967;50.425420248476065;45.11691107585678;23.305932120625094;8.335753102019762;80.73444231622807;69.45428513943679;16.222532079862763;168.65533931277716;78.01315326163305;17.016940246881987;176.84813758852204;79.73269452532708;16.4025056082278;162.90373601941786;66.18490217039023;15.34266383443627;85.03208846554948;50.51923852544971;57.00729678367815;130.46198201368367;137.59664985864467;64.04485478029112;133.17654101303987;150.3837715281971;64.92286468037824;134.77663218422978;151.05371102731536;53.75449594669191;132.67418855641617;146.76176728153902;46.993467475711206;127.28729437094208;137.14125348622252;-21.560785653571592;-10.47701323420523;2.411945412393891;-20.283253421797916;-9.087937219620315;-4.006995789719607;-6.61933165958046;-0.5798552222474243;0.2063631765233147;9.234728865235482;1.582980314348596;-4.2756515071221095;1.2775322317736766;1.3890760145849157;-6.418941202113498;14.941453993991132;9.897158011957806;-2.205582235870576;30.795514518807074;12.059993548553827;-6.687596919516;13.663921762217456;8.50808199737289;4.213358966242922;29.517982287033398;10.670917533968911;-0.2686557174025026;15.854060524815942;2.1628355365960203;-4.482014683645424;-7.886778977843001;-87.92089699654909;-8.558868122196259;-8.681187144862225;-96.11369527229397;-10.278409385890285;-8.066752506208037;-82.1692937031898;3.2693829690465606;-7.006910732416507;-4.297646149321409;18.935046613987083;-0.794408167019224;-8.192798275744877;-1.7195412636940262;-0.17997352836503566;5.751603293359295;11.82825109124282;0.8798682454264934;83.62325084722768;27.493914736183342;0.6144346386541883;13.944401569104173;13.547792354936846;1.6742764124457175;91.81604912297256;29.213455999877368;1.059841773791529;77.87164755386839;15.665663644940523;-7.037557996612968;-2.7145589993562;-12.78712166955242;-7.9155678967000895;-4.314650170546116;-13.457061168670691;3.252800836986239;-2.2122065427325026;-9.165117422894355;10.013829307966944;3.1746876427415884;0.45539637242214326;-0.8780099000871218;-1.6000911711899164;-0.6699394991182714;10.290358833599207;0.5023524566236972;3.622004246658065;17.05138730457991;5.889246642097788;13.242518041974563;11.168368733686329;2.1024436278136136;4.2919437457763365;17.929397204667033;7.489337813287705;13.912457541092834;6.761028470980705;5.386894185474091;9.620513795316498
1269palmer_sem12_num5lado1;48.211274375171655;27.840986977381768;17.926429208702217;78.80067228078545;31.977029137063237;15.234436752619043;81.56652920655625;38.21714637288266;17.72173036310585;74.85332346428463;40.63347383796512;15.503311597419003;60.28101299327536;40.49632374112018;17.84328737418929;13.653859961535723;68.2622359142389;61.501676260708926;30.260694493909824;151.6910228648764;74.88536059218242;30.817194956905762;185.76659662369116;79.96933276142289;21.61668637367334;180.60310492200298;74.73593647260354;10.326418162800362;94.74662922153286;59.9888448808502;39.5844834766329;133.68531590569128;133.16712515136405;47.0439538396926;142.76142816439918;142.69760096872997;52.59014380752757;145.19110691644704;147.74879549825485;51.85175554685704;140.5850110406724;147.97815941306362;45.99694897394833;131.70777679070366;137.64138785803328;-30.589397905613794;-4.13604215968147;2.691992456083174;-33.3552548313846;-10.376159395500892;0.20469884559636853;-26.642049089112973;-12.792486860583352;2.423117611283214;-12.069738618103706;-12.655336763738411;0.08314183451292578;-2.765856925770805;-6.240117235819422;-2.4872936104868053;3.9473488165008206;-8.656444700901883;-0.26887484479996004;18.519659287510088;-8.519294604056942;-2.608850621570248;6.713205742271626;-2.4163274650824604;2.2184187656868453;21.285516213280893;-2.2791773682375194;-0.12155701108344275;14.572310471009267;0.13715009684494106;-2.339975776770288;-16.6068345323741;-83.4287869506375;-13.383684331473496;-17.16333499537004;-117.50436070945226;-18.467656500713964;-7.962826412137616;-112.34086900776408;-13.234260211894615;3.327441798735361;-26.484393307293956;1.5128313798587243;-0.5565004629959382;-34.075573758814755;-5.083972169240468;8.644008120236485;-28.912082057126582;0.1494241195788817;19.934276331109462;56.944393643343545;14.89651571133222;9.200508583232423;5.163491701688173;5.23339628881935;20.4907767941054;91.0199674021583;19.98048788057269;11.290268210872977;85.85647570047013;14.747091591753339;-7.459470363059701;-9.076112258707894;-9.530475817365925;-13.00566033089467;-11.505791010755757;-14.581670346890803;-12.267272070224145;-6.89969513498113;-14.811034261699575;-6.412465497315431;1.9775391149876214;-4.474262706669236;-5.5461899678349695;-2.429678752047863;-5.051194529524878;-4.807801707164444;2.1764171237267647;-5.28055844433365;1.0470048657442703;11.053651373695516;5.056213110696689;0.7383882606705257;4.606095875774628;-0.22936391480877205;6.59319483357924;13.483330125743379;10.107407640221567;5.854806572908714;8.877234249968751;10.336771555030339
1270palmer_sem12_num5lado2;40.59771286231884;23.250680272108845;16.80418552036199;52.39677491110587;20.270271825557113;15.715246108270154;63.08461320344149;31.933280677990197;19.28249605873823;60.01475204444747;32.76377329084463;16.633905369943676;46.13528397485211;33.3633198287268;21.16804325370951;32.954271393714905;58.201447070582354;41.46981439126564;30.40109357086163;133.8484970749919;51.26413159136034;23.790810477114384;165.7897271952259;62.712054834247816;19.798103889231854;164.2300680542082;59.851590825142644;12.007990849935856;78.28807908269724;45.860131724168156;24.548222257389014;132.1021672987036;129.93660669665167;29.621089197177902;139.27677264309023;135.3461181174119;41.80900628930818;140.66127524473058;141.4899285651292;40.35834038665269;138.5095099509069;142.24246994149985;35.47206774670584;130.54502424781717;133.75220048296913;-11.799062048787029;2.9804084465517313;1.088939412091836;-22.48690034112265;-8.682600405881352;-2.4783105383762383;-19.417039182128626;-9.513093018735788;0.17028015041831424;-5.537571112533264;-10.112639556617957;-4.363857733347519;-10.68783829233562;-11.663008852433084;-3.5672499504680744;-7.617977133341597;-12.493501465287519;-0.9186592616735219;6.2614909362537645;-13.093048003169688;-5.452797145439355;3.069861158994023;-0.8304926128544352;2.6485906887945525;16.949329228589384;-1.4300391507366044;-1.8855471949712808;13.879468069595362;-0.5995465378821692;-4.534137883765833;2.553177822853275;-75.64705000440955;-9.794317200094696;9.16346091660052;-107.58828012464355;-21.242240442982173;13.15616750448305;-106.02862098362584;-18.381776433877;20.946280543779046;-20.086632012114883;-4.390317332902512;6.610283093747245;-31.941230120233996;-11.447923242887477;10.602989681629776;-30.381570979216292;-8.587459233782305;18.393102720925775;55.560417992294674;5.403999867192184;3.9927065878825303;1.559659141017704;2.860464009105172;11.782819627178528;87.50164811252867;16.85192311007966;7.790113039295997;85.94198897151097;13.991459100974488;-5.072866939788888;-7.174605344386634;-5.409511420760225;-17.260784031919165;-8.559107946026984;-11.553321868477525;-15.810118129263678;-6.407342652203312;-12.305863244848183;-10.923845489316825;1.557143050886424;-3.8155937863174643;-12.187917092130277;-1.3845026016403494;-6.1438104477173;-10.73725118947479;0.7672626921833228;-6.896351824087958;-5.850978549527937;8.731748395273058;1.5939176344427608;1.4506659026554871;2.151765293823672;-0.7525413763706581;6.33693854260234;10.116250996913408;7.737728082160061;4.886272639946853;7.964485703089736;8.490269458530719
