;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0951palmer_sem8_num56lado1;6.411809271963904;9.648969597662866;3.2371603256989623;32.12648266036477;22.487982631212933;17.302136392159966;35.63682957232832;26.29093567251462;23.435427272008443;26.286233650729258;24.085043553565228;21.004133246509163;-3.510346911963545;9.350595921599059;5.840249009635514;-3.802953041301688;2.205892118949393;-1.597060922352295;-6.133290879848477;2.4312940254992803;-3.701996854349197
0952palmer_sem8_num56lado2;8.560060657101808;8.505771478450622;-0.05428917865118521;22.756492238329596;14.027915255466715;16.448872671275296;37.83276113333806;26.305117213188563;26.398072666635738;27.676896411480527;22.946182462086814;21.061725536050538;-15.076268895008464;10.155864721857533;-4.920404173150931;-12.277201957721848;3.3589347511017493;-8.918267206620099;-9.949199995360441;5.3363471305851995;-4.612852864775242
0953palmer_sem8_num57lado1;12.271735023401003;13.638028545634103;1.3662935222331;34.61367833872404;16.915615493149208;19.66257300621549;40.920783423057;27.084240034209152;27.061010565412225;32.65152978843792;27.961733629078715;20.91249517480975;-6.30710508433296;8.269253634619083;1.9621485502861233;-10.168624541059945;-0.8774935948695628;-11.046118135929508;-7.398437559196736;6.148515390602476;-1.24992216859426
0954palmer_sem8_num57lado2;10.146338914527007;10.583214845407436;0.4368759308804293;37.02550952610335;18.617301431750988;19.412810855925624;34.44045536866871;23.988010667786245;22.87481179415351;26.11972081278412;20.33866295792473;19.386866400760503;2.585054157434641;8.320734555884588;10.905788713319229;-5.370709236035257;3.649347709861516;-1.721361526173741;-3.4620009382278845;3.487945393393005;0.025944455165120672
0955palmer_sem8_num58lado1;2.4094981591018723;12.040360857174043;9.630862698072171;27.91915072213307;18.883698883106366;13.602107373337876;37.44789851461815;34.566609928466775;22.748960398172887;30.89662058926144;35.2516451655592;22.35910547487557;-9.528747792485081;6.551277925356715;-2.9774698671283666;-15.68291104536041;-0.6850352370924213;-16.36794628245283;-9.14685302483501;0.3898549232973174;-8.756998101537693
0956palmer_sem8_num58lado2;5.328703406597981;4.267215256722171;-1.0614881498758102;21.077190110634454;14.232849777978474;16.185162188605403;29.950924287173876;23.519761003761875;24.31233477839718;24.754687493640798;22.075132821843802;22.82386100197662;-8.873734176539422;5.196236793533078;-3.6774973830063438;-9.2869112257834;1.4446281819180733;-7.8422830438653275;-8.127172589791776;1.488473776420559;-6.638698813371217
0957palmer_sem8_num59lado1;-0.24286873604935977;28.764181211311044;29.007049947360404;51.618952374149174;55.63804382213967;22.372257857110053;63.76581335061569;56.92440469439449;27.51800695336709;40.43212050296243;45.62926452398905;23.266789335252504;-12.146860976466513;23.33369284765326;11.186831871186747;-1.2863608722548179;11.295140170405439;10.008779298150621;-5.145749096257038;4.2512176181145875;-0.8945314781424507
0958palmer_sem8_num59lado2;8.76612161207142;11.69534062173173;2.9292190096603115;28.433298795492814;19.34348878682514;19.92319149572096;43.27901715247816;31.81580687556201;27.46974777583643;31.529660364894738;26.664099735050627;23.613785061621467;-14.845718356985348;11.749356787583423;-3.0963615694019246;-12.47231808873687;5.151707140511384;-7.320610948225486;-7.546556280115471;3.8559627142149644;-3.6905935659005067
0959palmer_sem8_num60lado1;1.7142623683635883;6.447509638986634;4.733247270623046;21.468270163245514;18.255154300722257;15.066952538246689;31.341979527869473;28.632962493024184;22.87478630106572;24.906796298758692;25.679028478202184;20.35969860805746;-9.87370936462396;6.4351832291107804;-3.438526135513179;-10.377808192301927;2.953934014822;-7.423874177479927;-7.80783376281903;2.515087693008258;-5.292746069810772
0960palmer_sem8_num60lado2;4.846913106023123;4.418642153630046;-0.42827095239307766;22.463683425210263;16.871279433495175;20.26149661038905;31.7169214564056;25.23177364874327;25.468515088942247;26.381709741550697;25.28992552379201;23.690423830467815;-9.253238031195337;5.335211714854903;-3.918026316340434;-8.360494215248096;-0.058151875048739754;-8.418646090296836;-5.2070184785531985;1.7780912584744328;-3.4289272200787657
0961palmer_sem9_num1lado1;17.578357944025917;16.484986892659766;-1.0933710513661516;43.042927428179965;15.070813741931753;16.947905036009626;42.579313728189504;23.81468939280172;24.53096311049836;25.58918827679334;18.31244251695642;19.71347598812664;0.46361369999046076;16.990125451396164;17.453739151386625;-8.743875650869969;5.502246875845302;-3.241628775024667;-7.583058074488733;4.81748712237172;-2.765570952117013
0962palmer_sem9_num1lado2;5.102369768629558;15.569915067601123;10.467545298971565;52.937978378871506;36.62814395839985;20.61052982065644;40.87177730666244;35.13769887340126;23.588877697461257;28.189315270494685;29.17729382215837;20.61597650655503;12.066201072209068;12.682462036167752;24.74866310837682;1.4904450849985906;5.960405051242894;7.450850136241485;-2.9783478768048184;2.972901190906228;-0.005446685898590431
0963palmer_sem9_num2lado1;22.937451463227312;21.206418527166203;-1.7310329360611085;58.5787825315254;16.628438023990714;18.19257596863231;48.64146730728593;22.946120138355965;24.321110406726504;30.075501228616595;21.314446140000783;23.734597638624187;9.93731522423947;18.565966078669334;28.503281302908803;-6.317682114365251;1.6316739983551827;-4.686008116010068;-6.128534438094196;0.5865127681023168;-5.542021669991879
0964palmer_sem9_num2lado2;21.968705099686375;24.413509549850687;2.4448044501643125;45.03039668784903;18.755661249326042;20.996658996158327;58.79526482972594;31.671217622026397;27.59248526173734;35.30643888797756;25.88931983470429;22.03785329022546;-13.76486814187691;23.488825941748374;9.723957799871464;-12.915556372700355;5.781897787322109;-7.133658585378246;-6.595826265579014;5.554631971511881;-1.0411942940671324
0965palmer_sem9_num3lado1;9.409427467320917;7.939210602996695;-1.4702168643242217;30.085747670864155;16.75091147123715;19.781713761104186;35.882227667018114;25.923189352054294;27.39028795294033;26.69229217534555;19.93512032574303;20.115146094966978;-5.796479996153959;9.189935491672564;3.393455495518605;-9.172277880817145;5.9880690263112655;-3.1842088545058793;-7.608574191836144;7.275141857973352;-0.3334323338627918
0966palmer_sem9_num3lado2;15.972344318410041;19.428845924450574;3.4565016060405327;43.87411303757636;20.79424270312235;22.320391993542184;50.84367403149512;30.832006824610502;26.509186603157307;34.22972477689797;28.944228081538043;21.884189205290124;-6.969560993918762;16.613949254597152;9.64438826067839;-10.037764121488152;1.8877787430724595;-8.149985378415693;-4.1887946096151225;4.624997397867183;0.4362027882520607
0967palmer_sem9_num4lado1;7.5892471080491966;6.539030630216001;-1.050216477833196;22.709926763900764;15.256670313343493;18.32063708933869;36.74103720141127;27.944993411418057;29.0928529300434;27.039812398766806;21.000291833730905;20.596752722616415;-14.031110437510502;9.701224802644461;-4.3298856348660415;-12.688323098074564;6.944701577687152;-5.743621520387412;-10.77221584070471;8.496100207426984;-2.276115633277726
0968palmer_sem9_num4lado2;9.25548565821379;6.914058924336551;-2.3414267338772383;33.56032597079542;21.71856823876633;25.294020817323215;34.73790692038045;24.432594330701214;26.259528313039365;24.434411024525467;19.23806173894109;21.824002844533684;-1.1775809495850353;10.303495895854986;9.125914946269951;-2.7140260919348833;5.194532591760122;2.480506499825239;-0.9655074957161496;4.435525468505681;3.470017972789531
0969palmer_sem9_num5lado1;12.5578515913183;11.15800118226483;-1.399850409053471;31.051395015034522;14.519209613712322;17.289787579559444;40.933698853568956;25.818368484350707;26.646065504539802;29.912044042645835;22.520553967905034;23.913284887853166;-9.882303838534433;11.02165481092312;1.1393509723886872;-11.299158870638385;3.2978145164456727;-8.001344354192712;-9.356277924980358;2.732780616686636;-6.623497308293722
0970palmer_sem9_num5lado2;15.161191844949094;17.254929635511598;2.0937377905625034;48.70461025594491;21.094018930819413;22.55778589679299;45.41736886533707;28.85928769691071;24.332967818688715;31.349590095004807;25.98828071083506;25.919257814350242;3.2872413906078393;14.06777877033226;17.3550201609401;-7.765268766091296;2.871006986075649;-4.894261780015647;-1.7751819218957259;-1.5862899956615273;-3.361471917557253
0971palmer_sem9_num6lado1;10.03295962050937;11.910200875703943;1.8772412551945727;45.635269975278376;27.395088932193936;28.60223509078765;40.16700304808373;26.41683643130864;24.573260330385136;25.942509087923327;25.069307004582157;20.27876134248813;5.468266927194648;14.224493960160402;19.69276088735505;0.9782525008852971;1.3475294267264815;2.3257819276117786;4.028974760402516;4.294498987897004;8.32347374829952
0972palmer_sem9_num6lado2;7.607006654316141;10.427077561416212;2.820070907100071;36.74110600506015;24.638403074540395;26.19032648541974;39.57920691223791;29.965488177900824;26.11424106270756;28.11399962356484;26.931229137108943;21.880109452698917;-2.838100907177754;11.465207288673067;8.627106381495313;-5.327085103360428;3.0342590407918806;-2.2928260625685475;0.076085422712179;4.234131610008642;4.310217032720821
0973palmer_sem9_num7lado1;6.674758179007608;15.987596849507941;9.312838670500334;37.47680619266055;21.937156590125085;20.84929117831154;44.483759054517726;36.317619013733726;24.71033618720156;30.80836356335844;33.19456385548841;20.62766108405755;-7.0069528618571795;13.675395491159286;6.668442629302106;-14.380462423608641;3.1230551582453145;-11.257407265363327;-3.86104500889002;4.082675103144009;0.22163009425398883
0974palmer_sem9_num7lado2;13.45519996053958;17.998899325721496;4.543699365181915;41.66609661445364;27.69922480620155;21.34349646013126;47.74451621154953;30.66006991415442;25.4849032858758;32.61315135000892;25.26011346516172;20.79803673520737;-6.078419597095888;15.131364861540611;9.052945264444723;-2.9608451079528706;5.3999564489927;2.4391113410398297;-4.141406825744539;4.68686655066843;0.5454597249238908
0975palmer_sem9_num8lado1;5.732068809839028;4.924728916798806;-0.807339893040222;22.639470234113713;16.676426366170656;19.60731180033819;28.99002234794673;22.269967905138778;23.40964979812022;26.090659449520928;22.109645683325017;20.282733274456145;-6.350552113833018;2.899362898425803;-3.451189215407215;-5.593541538968122;0.160322221813761;-5.433219317154361;-3.802337997782029;3.1269165236640752;-0.6754214741179538
0976palmer_sem9_num8lado2;6.0111230273270095;8.276327803831453;2.2652047765044436;25.741953489291078;17.07840483646314;18.33422078210745;35.60853742889005;27.735105208624482;25.819584470876542;27.613150343996704;27.418071572940196;20.7110495946647;-9.866583939598975;7.995387084893348;-1.8711968547056266;-10.656700372161342;0.317033635684286;-10.339666736477056;-7.485363688769091;5.108534876211841;-2.3768288125572496
0977palmer_sem9_num9lado1;10.506860553417681;10.871835864866402;0.3649753114487204;28.849607395444675;13.988473745754218;16.114124413315444;38.5923871929815;26.254363648731378;26.552948153629355;27.629837847536315;23.498674959538608;20.557544871699072;-9.742779797536823;10.962549345445183;1.21976954790836;-12.26588990297716;2.7556886891927697;-9.51020121378439;-10.43882374031391;5.995403281930283;-4.443420458383628
0978palmer_sem9_num9lado2;10.378745123130411;14.411955855193792;4.033210732063381;39.20917040766017;23.62533086975928;23.355788741677177;44.11411589569497;30.347282437089003;26.56566150398119;29.91325462708139;27.50444560865172;20.21979341191958;-4.904945488034805;14.200861268613583;9.295915780578778;-6.721951567329722;2.8428368284372816;-3.87911473889244;-3.2098727623040126;6.345868092061611;3.1359953297575984
0979palmer_sem9_num10lado1;3.581300863498093;1.2525206159651638;-2.3287802475329293;17.998998933748037;13.29711457426351;16.54880870897298;26.93291501961764;23.02616531897889;24.930239801600244;20.51354883971487;18.04075704776412;20.79891801184677;-8.933916085869601;6.41936617990277;-2.514549905966831;-9.72905074471538;4.985408271214769;-4.743642473500611;-8.381431092627263;4.131321789753475;-4.250109302873788
0980palmer_sem9_num10lado2;-0.8912604323185249;14.467534501552354;15.358794933870879;36.52933183887275;32.863985506914865;20.450161021756234;42.789302799920314;44.9417943809671;23.739114273734792;27.019432770872985;30.280482616612495;19.749126354097942;-6.259970961047564;15.769870029047329;9.509899067999765;-12.077808874052238;14.661311764354608;2.58350289030237;-3.2889532519785583;3.9899879196368495;0.7010346676582913
0981palmer_sem9_num11lado1;10.773357026217461;8.854932336754231;-1.9184246894632295;28.341426103034237;13.118011191997226;15.895541933992892;35.78194540132151;22.303834148099494;24.127038793754867;24.376174009383682;19.692653390065207;21.936307443107665;-7.4405192982872705;11.405771391937826;3.9652520936505553;-9.185822956102268;2.611180758034287;-6.574642198067981;-8.231496859761975;2.1907313506472015;-6.040765509114774
0982palmer_sem9_num11lado2;9.63187045496333;15.94920269004255;6.3173322350792205;38.980823362881395;18.738298089912433;20.333731613194903;45.9967092652737;35.06579451513136;28.206367508655507;32.25516498580241;33.56485914235423;22.242353431910853;-7.015885902392306;13.741544279471292;6.725658377078986;-16.327496425218925;1.5009353727771284;-14.826561052441797;-7.872635895460604;5.964014076744654;-1.9086218187159503
0983palmer_sem9_num12lado1;6.0732694699672685;7.5702914220852335;1.497021952117965;30.693296406361476;23.42541107472094;26.223630991169134;36.16308561205339;26.59724686698842;26.08540984565014;28.729725125634257;28.775322784116952;21.78926935730541;-5.469789205691917;7.4333604864191365;1.9635712807272192;-3.17183579226748;-2.178075917128531;-5.349911709396011;0.1382211455189939;4.296140488344729;4.434361633863723
0984palmer_sem9_num12lado2;4.59576399770722;4.226804289186653;-0.3689597085205669;19.35971568736171;14.52421462858229;17.443990896177343;34.45342133675569;27.706430134562556;28.096703974670135;23.65944674224284;22.404385737357845;21.45330829614698;-15.093705649393979;10.79397459451285;-4.2997310548811285;-13.182215505980265;5.30204439720471;-7.880171108775555;-10.652713078492791;6.643395678523156;-4.009317399969635
0985palmer_sem9_num13lado1;9.632477191141724;12.123862983710346;2.4913857925686216;40.591639853965575;29.084867590741915;19.65332553340158;40.04489221776691;28.403904021697105;27.314204726879577;27.81534341770748;23.75755560208736;22.25506194109443;0.546747636198667;12.229548800059426;12.776296436258093;0.6809635690448097;4.646348419609744;5.327311988654554;-7.660879193477996;5.0591427857851485;-2.6017364076928473
0986palmer_sem9_num13lado2;17.661970593929897;19.721945784144737;2.059975190214839;47.39809460587799;22.593559427504665;24.762772075945296;49.509312314384466;27.769448631302573;26.27250563894918;33.15834106733641;25.672004713662584;21.609936932779572;-2.111217708506473;16.350971247048058;14.239753538541585;-5.175889203797908;2.097443917639989;-3.078445286157919;-1.5097335630038842;4.662568706169608;3.152835143165724
0987palmer_sem9_num14lado1;-4.5666871734247465;14.622349338643058;19.189036512067805;33.148369344627824;31.1350168935836;18.861697977945052;43.690303436499704;50.90580614670355;25.645533686074867;31.202882415270505;40.43775105023882;19.20497378081761;-10.54193409187188;12.4874210212292;1.945486929357319;-19.770789253119947;10.468055096464724;-9.302734156655223;-6.783835708129814;6.440559905257256;-0.343275802872558
0988palmer_sem9_num14lado2;9.491680741176932;8.918008558058375;-0.5736721831185569;30.911617842876165;16.60007636988481;18.50009301323725;39.05477550645835;28.32635590887191;28.67624807855553;26.2843515625;21.54901279443401;22.41406030527203;-8.143157663582183;12.770423943958349;4.6272662803761655;-11.7262795389871;6.777343114437901;-4.948936424549199;-10.17615506531828;6.2621877732835;-3.91396729203478
0989palmer_sem9_num15lado1;6.090884171705113;7.3998126752728055;1.3089285035676923;28.65988639536427;19.49119819844561;21.139914775977992;32.396628804185845;24.636483827327513;23.513308704228418;25.5411236899964;24.666791326523345;21.102053608952396;-3.7367424088215735;6.8555051141894445;3.118762705367871;-5.145285628881904;-0.030307499195831866;-5.175593128077736;-2.373393928250426;2.4112550952760223;0.03786116702559639
0990palmer_sem9_num15lado2;9.240341223427023;12.507447458874111;3.2671062354470877;28.664986170634354;16.885986378994073;17.281338731620426;43.071242207426785;30.653943220739485;24.1816569546491;27.64414697628021;24.3539488007866;20.707871041065232;-14.406256036792431;15.427095231146573;1.0208391943541422;-13.767956841745413;6.299994419952885;-7.467962421792528;-6.900318223028673;3.4737859135838676;-3.4265323094448057
0991palmer_sem9_num16lado1;10.876215708009855;10.673830689507223;-0.2023850185026319;29.649760813991747;13.326501273101863;14.865593520627689;35.78358298935616;23.15009798590234;23.113664406666615;24.43663893559902;20.383125640213123;19.998559804929076;-6.133822175364415;11.346944053757142;5.213121878392727;-9.823596712800478;2.7669723456892186;-7.05662436711126;-8.248070886038926;3.1151046017375386;-5.1329662843013875
0992palmer_sem9_num16lado2;4.354612536837365;10.97562575527325;6.621013218435884;29.800310391363023;19.831658449690515;18.58873086126554;38.97085508360052;33.4808238561087;25.09796980408159;28.593723491274844;29.00314958245319;21.544226978475788;-9.170544692237495;10.377131592325675;1.2065869000881797;-13.649165406418184;4.477674273655509;-9.171491132762675;-6.509238942816051;3.553742825605802;-2.9554961172102487
0993palmer_sem9_num17lado1;-0.9994530612633241;10.827910437532832;11.827363498796156;24.455823530925844;18.671248108224976;18.773544989885576;42.71958561214509;44.39691604954598;27.81700504118344;31.03474007337343;37.56786251985926;23.393705438481184;-18.263762081219244;11.684845538771658;-6.578916542447587;-25.725667941321003;6.829053529686718;-18.896614411634285;-9.043460051297863;4.423299602702254;-4.620160448595609
0994palmer_sem9_num17lado2;3.951145089992128;1.9714618568599604;-1.9796832331321674;18.796242260684032;16.184753433132467;20.012488797100886;29.64998639270649;23.934705342161354;25.606182936682305;23.71724355665155;20.89479475893131;22.580659192576515;-10.85374413202246;5.932742836054942;-4.921001295967518;-7.749951909028887;3.039910583230043;-4.710041325798844;-5.5936941395814195;3.02552374410579;-2.5681703954756294
0995palmer_sem9_num18lado1;17.437441316435525;16.724438376153486;-0.7130029402820384;40.072862048403344;22.094172017252102;22.60100231303007;47.618452045509436;23.09296377370445;23.991346273678964;29.24138523945876;20.384344921240363;20.90676732348515;-7.545589997106092;18.377066806050674;10.831476808944583;-0.9987917564523485;2.708618852464088;1.7098270960117397;-1.3903439606488952;3.0845789501938157;1.6942349895449205
0996palmer_sem9_num18lado2;5.443789722461261;15.363493083236094;9.919703360774832;37.75260553742499;24.60681346948677;23.193329000723118;44.89209633550337;38.57136492301782;26.591216441676522;39.953782189028956;42.498237552716056;27.059023173304688;-7.139490798078377;4.938314146474411;-2.2011766516039657;-13.964551453531048;-3.926872629698238;-17.891424083229285;-3.3978874409534043;-0.46780673162816555;-3.86569417258157
0997palmer_sem9_num19lado1;2.9411791132029776;12.93431486335125;9.993135750148273;28.377278580507056;19.084679577229245;17.076020971302427;40.68584696360403;37.53078858700318;24.063928876107287;31.2740049727271;33.69083801725534;20.934364437318617;-12.308568383096972;9.41184199087693;-2.8967263922200424;-18.446109009773934;3.8399505697478418;-14.606158440026093;-6.98790790480486;3.1295644387886696;-3.8583434660161906
0998palmer_sem9_num19lado2;8.121845190314048;9.954222747602628;1.8323775572885808;31.165002783603114;22.201185487820702;25.024261908050885;40.82582544919159;29.166568545683493;26.203385717713264;29.627538503742603;29.047299335263173;22.5966147463995;-9.660822665588476;11.198286945448988;1.5374642798605116;-6.965383057862791;0.11926921042032035;-6.846113847442471;-1.1791238096623786;3.6067709713137646;2.427647161651386
0999palmer_sem9_num20lado1;12.915792884908111;13.19644069999121;0.28064781508309977;31.8656541900261;13.466419486345066;16.19549233162925;39.96717079183184;23.194889615472153;23.895969811739572;28.70951903014755;26.479754851549455;22.23445382348534;-8.101516601805741;11.25765176168429;3.1561351598785485;-9.728470129127087;-3.2848652360773016;-13.013335365204389;-7.700477480110322;1.6615159882542336;-6.038961491856089
1000palmer_sem9_num20lado2;5.839195250924927;13.008054044830406;7.168858793905478;31.713348817003073;19.110066373991753;17.91008044642335;41.49263071222725;35.58949696372654;25.685940791976876;31.28809257524421;31.26460044470663;22.710242148620623;-9.77928189522418;10.204538136983043;0.4252562417588628;-16.479430589734786;4.324896519019909;-12.154534070714877;-7.775860345553525;2.975698643356253;-4.800161702197272
1001palmer_sem9_num21lado1;10.915337860668131;14.929144613299403;4.013806752631272;35.40206771800993;19.66196368342615;17.86555544661241;45.39488398421931;30.55818801849173;26.297449696983694;30.814118721908166;27.698630136986303;22.240886866240118;-9.992816266209381;14.580765262311147;4.587948996101765;-10.896224335065579;2.8595578815054274;-8.036666453560152;-8.431894250371283;4.056562830743577;-4.375331419627706
1002palmer_sem9_num21lado2;5.807063390883577;4.740870543298765;-1.0661928475848121;19.156824047366023;13.32907793587921;16.12717988821676;32.44232497404384;26.67736299388629;27.841923119427204;28.51060490870875;22.281868042577393;21.417116901356994;-13.28550092667782;3.9317200653350923;-9.353780861342727;-13.34828505800708;4.395494951308898;-8.952790106698183;-11.714743231210445;6.424806218070209;-5.289937013140236
1003palmer_sem9_num22lado1;11.856601383882122;11.237051036933657;-0.6195503469484649;37.90915662014931;19.36637351158288;21.98112311653231;38.006904090500946;26.528956462474742;28.469061846295133;34.81634800538487;26.99606700158939;24.4983771074176;-0.097747470351635;3.1905560851160786;3.0928086147644436;-7.1625829508918635;-0.4671105391146497;-7.629693490006513;-6.487938729762824;3.9706847388775337;-2.5172539908852904
1004palmer_sem9_num22lado2;22.965226049827926;23.127529564960877;0.16230351513295105;57.57449050242331;17.02894682713677;19.524498640636445;51.7005421606822;25.812077724346896;25.79188313156744;31.97105643371919;23.806717088545003;21.901862916493062;5.873948341741112;19.729485726963006;25.603434068704118;-8.783130897210125;2.0053606358018925;-6.777770261408232;-6.267384490930997;3.8900202150743795;-2.3773642758566176
1005palmer_sem9_num23lado1;6.919150629239798;9.04994938171728;2.1307987524774816;23.511450454172067;14.78475892030482;17.000835659886427;38.486590559909764;27.7632268887025;27.286028214716325;31.260279616777005;32.75682108185298;22.478430479113957;-14.975140105737697;7.226310943132759;-7.748829162604938;-12.97846796839768;-4.993594193150482;-17.972062161548163;-10.285192554829898;4.807597735602368;-5.47759481922753
1006palmer_sem9_num23lado2;8.307451240517295;10.637314422623124;2.3298631821058287;34.30202446371678;22.532443294763066;23.78561724992513;37.73215019354117;25.9511274624831;26.20057619654394;29.586979896775837;26.06633177030674;22.359630127934654;-3.4301257298243897;8.145170296765336;4.715044566940946;-3.418684167720034;-0.11520430782363889;-3.533888475543673;-2.414958946618807;3.8409460686092842;1.4259871219904774
1007palmer_sem9_num24lado1;13.560111206481846;16.524979162601163;2.964867956119317;33.15825535912364;15.150724191553842;16.205532380133533;48.418054181918286;32.79881122909328;28.730992557791133;35.388219054293955;30.05083829481516;25.84041686674136;-15.259798822794643;13.029835127624331;-2.229963695170312;-17.64808703753944;2.7479729342781205;-14.90011410326132;-12.5254601776576;2.890575691049772;-9.634884486607827
1008palmer_sem9_num24lado2;9.766179572535286;10.660962625567674;0.8947830530323877;29.523492705025426;16.725700073282848;18.0604866826259;36.47244912487937;24.751560687546135;23.870567978969405;27.885386973207485;22.250297615855686;20.558749481453933;-6.948956419853943;8.587062151671883;1.6381057318179408;-8.025860614263287;2.501263071690449;-5.524597542572838;-5.810081296343505;3.311818497515471;-2.4982627988280335
1009palmer_sem9_num25lado1;7.37231449948375;18.15445501761655;10.782140518132799;44.78328641801548;29.888982719111898;22.94370775002529;46.060205684574115;38.620245867944156;23.42210919111315;30.89557591387916;27.59959151479396;20.657772830222576;-1.276919266558636;15.164629770694955;13.887710504136319;-8.731263148832259;11.020654353150196;2.289391204317937;-0.4784014410878612;2.7643363608905744;2.2859349198027132
1010palmer_sem9_num25lado2;21.82840720924568;21.471193633540796;-0.35721357570488266;43.04278013624247;18.012178940384796;20.620028274467682;52.921264588884306;26.735314951026382;26.487038696270165;31.36631963388255;19.650147146511763;19.485730319063652;-9.878484452641835;21.554944955001755;11.67646050235992;-8.723136010641586;7.085167804514619;-1.637968206126967;-5.867010421802483;7.001308377206513;1.1342979554040298
1011palmer_sem9_num26lado1;12.780835000843066;14.757578133722383;1.9767431328793172;35.453207710096585;18.96533043138832;21.491093184452698;46.977180269341396;29.873738693139146;27.955194042192073;32.64758538765093;28.615913035803594;23.747849590879838;-11.523972559244811;14.329594881690468;2.8056223224456573;-10.908408261750825;1.2578256573355517;-9.650582604415273;-6.464100857739375;4.207344451312235;-2.25675640642714
1012palmer_sem9_num26lado2;9.007500484253466;10.967468177169437;1.9599676929159706;35.48278221818279;19.50487606663958;21.155023631814196;38.84450092484384;28.881707483178513;25.867087452430052;28.207782481276457;24.7649636936963;22.260977408810852;-3.361718706661051;10.636718443567386;7.274999736906334;-9.376831416538934;4.116743789482214;-5.26008762705672;-4.712063820615857;3.6061100436192;-1.1059537769966568
1013palmer_sem9_num27lado1;12.166761682221466;14.263773951271041;2.097012269049575;33.758890218998665;15.123444084542136;16.533675669234185;42.300099569675886;26.267891630210553;24.20394849785408;28.520119914691563;26.333126850302484;21.217985174578786;-8.54120935067722;13.779979654984324;5.238770304307103;-11.144447545668417;-0.06523522009193172;-11.209682765760348;-7.670272828619893;2.9859633232752927;-4.684309505344601
1014palmer_sem9_num27lado2;16.266281888947656;16.109156327832952;-0.15712556111470377;36.563951295321154;17.94241832957837;20.997495448556112;49.26516020156762;27.451666108063293;25.365070825027782;30.91973092336632;23.461801610332284;23.980554670066944;-12.701208906246464;18.345429278201298;5.644220371954834;-9.509247778484923;3.989864497731009;-5.519383280753914;-4.36757537647167;1.3845161549608385;-2.983059221510832
1015palmer_sem9_num28lado1;1.580927581511098;11.168466483610135;9.587538902099038;25.44861706313338;19.68929968950704;16.185867617898325;40.60818371429106;38.04173298155289;26.14096347279341;25.989513753172126;29.356688292754047;18.191745398125015;-15.159566651157679;14.618669961118933;-0.5408966900387462;-18.352433292045852;8.685044688798843;-9.667388603247009;-9.955095854895085;7.949218074668394;-2.0058777802266903
1016palmer_sem9_num28lado2;-2.291476512438308;17.049068378892457;19.340544891330765;44.06754747084778;33.99878364669615;21.482662346615193;45.93654673830488;48.732018036111604;27.222835764216093;33.33121535149247;41.91290714596492;21.399410525052684;-1.8689992674570988;12.60533138681241;10.73633211935531;-14.733234389415458;6.819110890146682;-7.914123499268776;-5.7401734176009;5.823425239163409;0.08325182156250932
1017palmer_sem9_num29lado1;12.728550897942618;14.067140011941948;1.3385891139993298;23.22377646177932;13.62736805261853;15.566833740890727;42.76848684386627;26.93182827931376;24.745720499602747;30.050762400364974;21.989218558765717;19.81491738309996;-19.54471038208695;12.717724443501297;-6.826985938585654;-13.304460226695229;4.942609720548042;-8.361850506147187;-9.17888675871202;4.930803116502787;-4.248083642209233
1018palmer_sem9_num29lado2;-2.5869111806005307;22.55185195110781;25.13876313170834;36.3530354906826;22.49429870357879;15.928604431958897;52.26030680341825;61.00335803239197;21.51693087835149;34.1980229474042;41.35909401362302;18.114276749294007;-15.907271312735652;18.062283856014055;2.155012543278403;-38.50905932881318;19.64426401876895;-18.864795310044233;-5.588326446392594;3.4026541290574848;-2.1856723173351096
1019palmer_sem9_num30lado1;9.477790368849103;9.75909577465156;0.2813054058024562;24.930396394456324;16.826397219402665;19.71336652191523;41.94604571376524;29.66770150190268;28.106884539196564;27.48956940174004;23.56975874418749;22.39477438116765;-17.015649319308913;14.456476312025195;-2.559173007283718;-12.841304282500015;6.097942757715192;-6.743361524784824;-8.393518017281334;5.7121101580289135;-2.6814078592524204
1020palmer_sem9_num30lado2;8.54964086528133;8.451708958778028;-0.09793190650330175;29.990188464326394;19.578248938593767;21.281728280004142;37.30145077957461;27.59474356235184;26.777082798108548;31.149036377319753;26.014236590151206;26.556318724160754;-7.311262315248214;6.1524144022548555;-1.1588479129933589;-8.016494623758074;1.5805069722006344;-6.43598765155744;-5.495354518104406;0.22076407394779451;-5.274590444156612
1021palmer_sem9_num31lado1;9.82022257231123;10.06677506586519;0.2465524935539598;31.23695071322446;18.73825696206401;21.072602438219146;40.47639021627553;28.036733212983613;27.46806897690937;27.182233192345944;22.4774806080795;20.537156768837804;-9.239439503051074;13.29415702392959;4.054717520878516;-9.298476250919602;5.559252604904113;-3.739223646015489;-6.395466538690226;6.930912208071568;0.5354456693813425
