ind;time;RG_diff_full;RB_diff_full;GB_diff_full;apex_R;apex_G;apex_B;equator_R;equator_G;equator_B;stalk_R;stalk_G;stalk_B;apex_equator_R_diff;equator_stalk_R_diff;apex_stalk_R_diff;apex_equator_G_diff;equator_stalk_G_diff;apex_stalk_G_diff;apex_equator_B_diff;equator_stalk_B_diff;apex_stalk_B_diff
0177palmer_sem2_num29;50;-8.851743969;13.96721179;22.81895576;37.43709246;45.25264166;26.66254119;51.02773456;58.91456951;33.86793322;42.69917771;55.48763915;30.38925817;-13.5906421;8.328556853;-5.262085244;-13.66192785;3.42693036;-10.23499749;-7.205392039;3.478675057;-3.726716982
0179palmer_sem2_num30;50;-12.43623547;19.64317634;32.07941181;42.86781513;48.40011937;31.62702173;53.75449589;66.93196196;31.00234736;47.07970798;64.30131061;26.93567113;-10.88668075;6.674787903;-4.21189285;-18.53184259;2.630651346;-15.90119124;0.624674371;4.066676231;4.691350602
0181palmer_sem2_num31;50;-17.25146819;20.30454542;37.55601361;36.17323432;48.17903656;27.49226553;56.50024415;75.06480188;31.64844084;47.02169055;67.03227191;28.47437141;-20.32700983;9.4785536;-10.84845623;-26.88576532;8.032529973;-18.85323535;-4.156175305;3.174069433;-0.982105872
0183palmer_sem2_num32;50;-17.36531174;20.96420895;38.32952069;38.72926075;54.88495287;24.90411954;55.31427161;74.14518395;30.36877975;47.27248602;65.34247662;26.90448096;-16.58501086;8.041785591;-8.543225271;-19.26023108;8.802707323;-10.45752375;-5.464660206;3.464298793;-2.000361413
0185palmer_sem2_num33;50;-11.98345719;18.37866981;30.36212701;43.78853272;47.48181115;29.87175245;51.42493204;64.44561541;30.1167428;48.05319668;67.6751795;29.22520574;-7.636399319;3.371735358;-4.264663961;-16.96380425;-3.229564097;-20.19336835;-0.244990353;0.891537059;0.646546706
0187palmer_sem2_num34;50;-13.59554526;16.95682553;30.55237079;33.29459579;43.26520296;25.77388445;51.09712675;65.49081087;31.74053976;46.52473738;63.04015923;26.67762716;-17.80253096;4.57238937;-13.23014159;-22.22560791;2.450651639;-19.77495627;-5.966655314;5.062912604;-0.90374271
0189palmer_sem2_num35;50;-13.00333383;16.5300485;29.53338233;35.63043967;43.94405687;25.2833178;52.16790874;65.83224349;33.2387157;48.94665243;67.07669104;30.21004344;-16.53746908;3.221256314;-13.31621276;-21.88818662;-1.24444755;-23.13263417;-7.955397903;3.02867226;-4.926725643
0191palmer_sem2_num36;50;-13.03309739;14.96316746;27.99626485;36.52325032;44.59568905;28.8018823;49.14664625;63.28135441;31.5097111;43.41900816;60.61865225;26.95473705;-12.62339593;5.727638094;-6.895757834;-18.68566536;2.662702154;-16.02296321;-2.7078288;4.55497405;1.847145249
0193palmer_sem2_num37;50;-9.86648001;19.15398673;29.02046674;40.56840546;41.86790318;28.98201567;52.72637601;62.98778214;31.91063217;52.07551609;70.28189104;28.9716458;-12.15797055;0.650859918;-11.50711064;-21.11987896;-7.294108894;-28.41398786;-2.9286165;2.938986372;0.010369872
0195palmer_sem2_num38;50;-12.6945689;22.72666706;35.42123596;40.41900333;52.80605214;25.34797628;61.20694003;73.81707816;35.21746287;52.94981086;67.08989948;31.18123205;-20.7879367;8.257129169;-12.53080753;-21.01102602;6.727178675;-14.28384735;-9.869486591;4.036230815;-5.833255776
0197palmer_sem2_num39;50;-12.07295477;19.74992552;31.82288029;36.94309166;47.46441209;26.03534941;52.39499863;64.39881545;31.02513639;49.46507209;64.62427774;27.47036636;-15.45190697;2.929926534;-12.52198043;-16.93440335;-0.22546229;-17.15986564;-4.989786975;3.554770027;-1.435016949
0199palmer_sem2_num40;50;-7.668311435;16.30168297;23.96999441;37.0846888;38.45974291;27.86757162;51.12414449;58.86848861;33.79194029;46.34023624;59.21498481;27.7647919;-14.03945568;4.783908252;-9.255547433;-20.40874571;-0.346496196;-20.7552419;-5.924368666;6.027148387;0.10277972
0201palmer_sem2_num41;50;-7.694280679;21.75980958;29.45409026;50.02542821;57.28561454;29.42054246;61.35923203;69.12996683;35.2124732;48.10624641;57.58025676;29.03211376;-11.33380382;13.25298561;1.919181795;-11.84435229;11.54971007;-0.29464222;-5.791930739;6.180359434;0.388428696
0203palmer_sem2_num42;50;-12.59510833;14.71062931;27.30573764;34.08098036;44.18029624;27.3242112;48.62694822;61.54120173;30.58381366;44.86585236;59.97848942;28.53392821;-14.54596786;3.761095859;-10.784872;-17.36090549;1.56271231;-15.79819318;-3.259602461;2.049885449;-1.209717012
0205palmer_sem2_num43;50;-6.375859187;18.28744105;24.66330024;46.8908445;48.64116892;32.67595194;55.65642766;61.0275692;33.9891906;45.05805826;56.78336049;29.37894898;-8.765583152;10.5983694;1.832786247;-12.38640028;4.244208715;-8.14219157;-1.313238657;4.610241615;3.297002957
0207palmer_sem2_num44;50;-15.45009451;18.98365312;34.43374763;38.94068325;53.13597972;27.194773;54.21724261;70.40565674;31.03764037;47.02565271;64.18405494;28.76471807;-15.27655936;7.1915899;-8.084969463;-17.26967702;6.221601797;-11.04807522;-3.842867369;2.272922294;-1.569945076
0209palmer_sem2_num45;50;-14.78626307;22.08758292;36.87384599;39.44362667;51.37492156;26.86784868;56.45235507;71.81779434;32.19786225;55.04069037;73.60060644;30.53706787;-17.00872839;1.411664695;-15.5970637;-20.44287278;-1.782812103;-22.22568488;-5.330013565;1.660794381;-3.669219184
0211palmer_sem2_num46;50;-4.599143662;17.01864827;21.61779193;43.30364672;42.19970427;31.94033001;51.67447042;55.5675119;32.0706244;49.71471869;60.14787185;31.09466171;-8.370823706;1.959751731;-6.411071975;-13.36780763;-4.580359955;-17.94816758;-0.130294394;0.975962695;0.845668301
0213palmer_sem2_num47;50;-7.577317982;15.95524078;23.53255876;44.04601256;47.78159411;30.42218793;52.54329838;60.66950974;32.88598316;44.08113803;54.83328921;30.83034802;-8.49728582;8.462160351;-0.035125469;-12.88791563;5.836220531;-7.051695095;-2.46379523;2.055635136;-0.408160094
0215palmer_sem2_num48;50;-14.23129381;15.54722375;29.77851755;34.25774146;44.42026103;24.58922563;48.17154705;62.65413586;30.24213062;45.38403373;63.34455587;28.37261478;-13.91380559;2.787513318;-11.12629228;-18.23387483;-0.690420015;-18.92429485;-5.652904994;1.869515847;-3.783389147
0217palmer_sem2_num49;50;-9.990946168;19.82324982;29.81419599;40.07371716;38.96680682;24.92143319;52.1596824;62.82066893;30.5161278;47.5767656;66.81876201;26.82400518;-12.08596524;4.582916802;-7.503048437;-23.85386211;-3.998093082;-27.85195519;-5.594694613;3.69212262;-1.902571993
0219palmer_sem2_num50;50;-4.267793354;15.23054661;19.49833996;38.23528304;38.12146898;29.18373559;51.90750834;54.5539049;34.79082178;45.74764218;57.50516696;28.42569555;-13.6722253;6.159866164;-7.512359133;-16.43243592;-2.951262058;-19.38369798;-5.607086189;6.365126231;0.758040042
0221palmer_sem2_num51;50;-6.881241921;20.83846003;27.71970196;49.00229012;49.82231235;32.59661802;55.33970447;62.97751763;30.8044833;47.98125286;60.17705119;27.71278885;-6.337414349;7.358451605;1.021037256;-13.15520529;2.800466447;-10.35473884;1.792134717;3.091694447;4.883829165
0223palmer_sem2_num52;50;-14.69437024;18.6529705;33.34734074;47.15643512;58.88571065;31.64898834;55.05036554;70.53802615;33.87450614;47.84569257;65.58418216;28.20758944;-7.893930415;7.204672964;-0.689257451;-11.6523155;4.953843992;-6.698471507;-2.225517802;5.666916696;3.441398894
0225palmer_sem2_num53;50;-13.73293379;15.63611145;29.36904524;35.03947991;44.04762093;25.74396577;50.17449242;64.51642682;31.72155987;45.2134706;62.27238594;28.58931474;-15.1350125;4.96102182;-10.17399068;-20.46880589;2.244040876;-18.22476501;-5.977594106;3.132245128;-2.845348978
0227palmer_sem2_num54;50;-17.87744788;22.88078391;40.75823179;41.64246977;52.5340317;30.73994127;59.49100919;79.2971747;32.34300883;57.93146235;80.14853008;31.65540574;-17.84853942;1.559546833;-16.28899258;-26.763143;-0.851355381;-27.61449838;-1.60306756;0.687603098;-0.915464463
0229palmer_sem2_num55;50;-14.08530552;19.39181685;33.47712237;34.06386733;41.19024892;25.20468574;55.71704755;71.10654525;34.10547567;53.31884668;72.75036027;30.02602614;-21.65318022;2.398200868;-19.25497935;-29.91629633;-1.643815021;-31.56011135;-8.900789929;4.079449526;-4.821340403
0231palmer_sem2_num56;50;-12.25513644;17.00708932;29.26222576;37.4207162;48.32837595;26.04198999;51.65702934;63.43626118;31.1263677;45.41351357;60.49063473;28.8238291;-14.23631315;6.24351577;-7.992797377;-15.10788523;2.945626445;-12.16225878;-5.084377712;2.302538599;-2.781839113
0233palmer_sem2_num57;50;-9.279973937;21.40313366;30.68310759;42.78526516;45.7564466;29.54279636;56.43710493;65.61750407;31.84931791;49.90478477;66.59132479;27.04058358;-13.65183978;6.532320165;-7.119519614;-19.86105747;-0.973820721;-20.83487819;-2.306521552;4.808734324;2.502212772
0235palmer_sem2_num58;50;-11.58523515;18.15163467;29.73686982;33.22667454;40.18737183;25.70335141;52.97736588;65.49407754;31.76366639;52.52986998;68.13249154;30.05431852;-19.75069134;0.447495899;-19.30319544;-25.30670571;-2.638414004;-27.94511971;-6.060314984;1.709347872;-4.350967112
0237palmer_sem2_num59;50;-13.11573869;15.27943957;28.39517826;32.98211487;39.82054254;26.25515992;50.94281554;64.7749694;32.35972582;41.75983927;58.28198025;26.40176938;-17.96070068;9.182976273;-8.777724402;-24.95442686;6.492989146;-18.46143772;-6.104565899;5.957956442;-0.146609457
0239palmer_sem2_num60;50;-15.26870957;25.26897989;40.53768946;42.81819696;55.91764297;25.45499248;62.72155142;79.38206454;32.93829238;55.20201105;72.95088069;31.34268367;-19.90335447;7.519540375;-12.38381409;-23.46442157;6.431183856;-17.03323772;-7.483299893;1.595608703;-5.88769119
0241palmer_sem3_num1;65;-12.93153145;23.61799366;36.54952511;44.54017467;50.58493194;23.86747179;56.9744516;70.95586476;28.67129361;49.99068813;67.73177543;28.64308717;-12.43427693;6.983763472;-5.450513455;-20.37093281;3.224089328;-17.14684349;-4.803821818;0.028206443;-4.775615375
0243palmer_sem3_num2;65;-11.42577599;13.16990478;24.59568077;30.41794959;38.72526586;27.22443393;44.05096346;55.63103521;27.85960951;41.02400745;54.888337;29.0652364;-13.63301387;3.026956015;-10.60605785;-16.90576935;0.742698209;-16.16307114;-0.635175584;-1.205626887;-1.840802471
0245palmer_sem3_num3;65;-14.58614393;13.78219429;28.36833821;31.32642017;40.62244292;26.56457023;49.84112387;64.45428604;33.01454684;40.1587557;57.99076343;27.3629316;-18.5147037;9.68236817;-8.832335531;-23.83184312;6.463522608;-17.36832051;-6.44997661;5.651615244;-0.798361365
0247palmer_sem3_num4;65;-13.63719374;17.09215295;30.72934669;45.63119338;56.07085571;30.39280981;56.29032949;71.42020065;33.69245164;44.13220719;58.99234132;31.39303568;-10.65913611;12.1581223;1.49898619;-15.34934494;12.42785933;-2.921485608;-3.299641825;2.299415961;-1.000225864
0249palmer_sem3_num5;65;-4.284594791;16.63213264;20.91672743;41.26082538;38.79327443;27.97865597;52.32162483;56.11047076;33.27500413;48.53571115;58.38506431;31.97337822;-11.06079945;3.785913682;-7.274885769;-17.31719633;-2.274593553;-19.59178988;-5.296348161;1.30162591;-3.994722251
0251palmer_sem3_num6;65;-9.316149677;14.09030578;23.40645546;32.33775686;37.46394772;25.91190181;48.82979361;58.31958843;31.92048039;43.30905169;56.58269706;29.70120956;-16.49203675;5.520741922;-10.97129483;-20.8556407;1.736891372;-19.11874933;-6.00857858;2.21927083;-3.78930775
0253palmer_sem3_num7;65;-3.278402311;12.73618476;16.01458707;37.41382097;35.84277268;23.84490621;51.06077692;54.35636788;34.25646295;37.40502491;45.62450374;30.29567818;-13.64695594;13.65575201;0.008796065;-18.5135952;8.731864141;-9.781731062;-10.41155673;3.960784766;-6.450771967
0255palmer_sem3_num8;65;-10.66552272;14.79412212;25.45964484;33.61665595;41.92491398;25.88173504;50.99802719;62.54966162;31.54811914;45.06033992;57.03756404;32.41966116;-17.38137125;5.93768727;-11.44368398;-20.62474764;5.512097588;-15.11265006;-5.666384104;-0.871542016;-6.53792612
0257palmer_sem3_num9;65;-7.9284962;19.87495367;27.80344987;38.86295214;45.43456262;22.71209922;56.58686643;65.30955773;33.11642747;42.63442107;51.70607481;26.51066534;-17.72391429;13.95244536;-3.771468933;-19.87499512;13.60348292;-6.271512193;-10.40432825;6.605762133;-3.798566119
0259palmer_sem3_num10;65;-9.743264686;16.06439034;25.80765503;33.60465142;40.39801565;24.41700143;53.59020463;64.01387047;35.35109991;43.88483694;55.71357551;26.97342914;-19.98555321;9.705367691;-10.28018552;-23.61585482;8.30029496;-15.31555986;-10.93409848;8.377670768;-2.556427709
0261palmer_sem3_num11;65;-9.598758198;16.68881887;26.28757707;44.91270426;48.62380964;28.75437909;55.97063624;66.73336408;35.55638157;41.44654778;53.76766573;30.31388194;-11.05793198;14.52408846;3.466156477;-18.10955444;12.96569835;-5.143856092;-6.802002472;5.242499625;-1.559502847
0263palmer_sem3_num12;65;-9.729766655;10.8419677;20.57173435;32.78550138;37.28804768;27.54647025;46.15083692;56.58728256;33.18639136;41.08118929;54.75964712;30.65071673;-13.36533554;5.069647623;-8.295687913;-19.29923488;1.827635438;-17.47159944;-5.639921111;2.535674632;-3.104246478
0265palmer_sem3_num13;65;-9.849033532;12.74598651;22.59502004;42.02290104;48.33551447;29.92636166;46.45308756;55.81650064;32.06647913;39.32914203;53.97991583;28.66873009;-4.43018652;7.123945536;2.693759016;-7.48098617;1.836584812;-5.644401358;-2.140117475;3.397749048;1.257631573
0267palmer_sem3_num14;65;-13.05396656;14.43769287;27.49165943;40.90493075;49.8506102;31.30049786;49.32187;63.70541713;31.13593095;43.75534538;58.83857285;30.37265189;-8.416939259;5.566524622;-2.850414636;-13.85480693;4.866844286;-8.987962644;0.164566916;0.763279058;0.927845974
0269palmer_sem3_num15;65;-7.968358617;9.789516971;17.75787559;36.99424381;40.52691622;29.65741285;45.16259101;52.57258803;33.77139403;39.98080159;52.57432578;31.60637438;-8.168347199;5.181789423;-2.986557776;-12.04567181;-0.001737755;-12.04740956;-4.113981177;2.165019647;-1.94896153
0271palmer_sem3_num16;65;-12.44282191;17.49512495;29.93794686;36.31698167;46.89236418;28.70738719;53.69146692;65.89285385;31.65321298;46.19297981;60.87324641;29.33512452;-17.37448524;7.498487107;-9.875998135;-19.00048967;5.019607444;-13.98088223;-2.945825795;2.318088462;-0.627737333
0273palmer_sem3_num17;65;-11.03500324;15.42378584;26.45878908;38.45131405;47.64084856;27.77799654;50.97336888;62.48685186;31.15006399;43.02180571;56.04028527;29.54871052;-12.52205482;7.951563167;-4.570491656;-14.8460033;6.446566587;-8.399436711;-3.372067446;1.601353472;-1.770713975
0275palmer_sem3_num18;65;-6.917190098;20.09201365;27.00920375;45.29415618;43.73628487;28.44514926;56.71354186;63.44360688;32.61690404;46.75767712;60.87425105;31.13431912;-11.41938567;9.955864733;-1.463520938;-19.70732202;2.569355831;-17.13796618;-4.17175478;1.482584922;-2.689169858
0277palmer_sem3_num19;65;-13.5503994;10.62316082;24.17356023;31.00990715;40.81809044;25.8222326;43.93824422;58.79362253;29.90914248;39.13782434;54.01638625;30.06086946;-12.92833707;4.800419883;-8.127917182;-17.9755321;4.777236284;-13.19829581;-4.086909887;-0.151726975;-4.238636862
0279palmer_sem3_num20;65;-11.40292408;12.43892935;23.84185343;37.21523836;45.0946663;27.27092993;47.47246842;59.6418089;32.73158609;44.6292803;59.66929339;32.28394906;-10.25723006;2.843188116;-7.414041944;-14.5471426;-0.027484484;-14.57462708;-5.460656164;0.447637032;-5.013019132
0281palmer_sem3_num21;65;-5.584478898;15.3739584;20.9584373;40.6531934;42.89724245;31.94183031;50.66055908;55.63497175;32.08313139;41.88579091;50.57354465;28.25493957;-10.00736568;8.77476817;-1.232597509;-12.73772929;5.061427097;-7.676302198;-0.141301078;3.828191819;3.686890741
0283palmer_sem3_num22;65;-4.964227274;17.13294787;22.09717514;37.92621913;39.77257296;26.03443437;56.04571949;60.26403588;34.48492309;45.75101059;55.28537302;31.41716424;-18.11950036;10.2947089;-7.824791465;-20.49146292;4.978662858;-15.51280006;-8.450488722;3.067758846;-5.382729876
0285palmer_sem3_num23;65;-12.46709753;17.84611523;30.31321276;41.5618095;53.95777314;29.7416518;55.64788939;68.88398306;32.26596161;45.58602145;57.89964244;30.62522147;-14.08607989;10.06186794;-4.024211949;-14.92620992;10.98434062;-3.941869301;-2.524309814;1.640740143;-0.88356967
0287palmer_sem3_num24;65;-14.93651981;17.40469749;32.3412173;33.64994404;39.35981662;29.02852862;50.04757563;67.347551;29.61273343;46.86271765;64.1123297;29.49460496;-16.3976316;3.184857988;-13.21277361;-27.98773438;3.235221294;-24.75251309;-0.584204805;0.118128462;-0.466076343
0289palmer_sem3_num25;65;-8.192881172;18.07329404;26.26617522;40.5358167;43.71065259;27.53490353;55.36810342;64.27109391;32.5283586;44.50544844;56.03093979;29.48294848;-14.83228672;10.86265498;-3.969631733;-20.56044132;8.240154114;-12.3202872;-4.993455072;3.045410118;-1.948044954
0291palmer_sem3_num26;65;-7.359675848;13.72398255;21.0836584;34.98965961;37.67587787;23.2148576;47.2136926;53.57001734;31.20153541;39.92713417;53.25031078;28.36312834;-12.22403298;7.286558427;-4.937474554;-15.89413948;0.319706565;-15.57443291;-7.986677808;2.838407067;-5.148270741
0293palmer_sem3_num27;65;-12.45974926;18.36108241;30.82083167;39.25081195;47.21295541;27.12452303;53.79814938;67.64302813;30.75752817;45.08467052;59.49849672;30.1496051;-14.54733743;8.713478855;-5.833858574;-20.43007272;8.144531408;-12.28554131;-3.633005139;0.607923067;-3.025082072
0295palmer_sem3_num28;65;-16.73759543;18.5134819;35.25107733;40.02880284;54.82039599;25.34545679;50.58583767;69.05634295;27.93877098;44.28543522;61.91396599;28.55945834;-10.55703483;6.300402452;-4.256632375;-14.23594696;7.142376957;-7.093570007;-2.593314186;-0.620687358;-3.214001544
0297palmer_sem3_num29;65;-6.42438685;16.16504122;22.58942807;45.14344586;49.35597547;29.07474011;52.23995259;59.11355762;33.10298172;43.94733664;52.94826142;32.4257318;-7.096506729;8.292615946;1.196109217;-9.757582146;6.165296193;-3.592285953;-4.028241609;0.677249914;-3.350991694
0299palmer_sem3_num30;65;-8.609340689;10.15225627;18.76159696;33.17048448;38.32284179;27.71902057;44.52852516;53.27883677;31.53499214;40.88421465;52.72297482;31.1960798;-11.35804068;3.644310509;-7.713730168;-14.95599498;0.555861949;-14.40013303;-3.815971569;0.33891234;-3.477059229
0301palmer_sem3_num31;65;-14.84692882;16.58214792;31.42907674;38.59017641;51.80826485;27.91017003;53.43046767;69.26756831;32.28484602;46.88133095;62.94401942;32.32466621;-14.84029127;6.549136724;-8.291154542;-17.45930346;6.323548894;-11.13575457;-4.374675989;-0.039820186;-4.414496175
0303palmer_sem3_num32;65;-12.00262509;10.92810103;22.93072612;31.62734257;39.90568207;25.90879831;46.60131327;59.37946647;32.26835827;40.64523281;55.38914928;30.48222474;-14.97397069;5.956080451;-9.01789024;-19.4737844;3.990317186;-15.48346721;-6.35955996;1.786133529;-4.573426431
0305palmer_sem3_num33;65;-3.03841818;18.88372094;21.92213912;47.20490379;47.82414468;31.51024342;57.44082033;58.38828653;34.18030525;50.78709076;60.1811274;33.69511638;-10.23591654;6.653729573;-3.582186971;-10.56414186;-1.792840863;-12.35698272;-2.670061833;0.485188873;-2.18487296
0307palmer_sem3_num34;65;-9.6288539;19.58611805;29.21497195;39.27891778;41.2610508;22.26680874;58.17482795;68.9864817;31.77308234;43.78744084;56.75764808;30.17918208;-18.89591017;14.38738711;-4.508523068;-27.72543089;12.22883362;-15.49659728;-9.506273606;1.593900269;-7.912373338
0309palmer_sem3_num35;65;-12.4290912;12.45116966;24.88026086;32.75350627;44.28632551;23.43844693;48.54083806;61.88031718;32.60530386;40.14473943;52.18118278;29.93794748;-15.78733179;8.396098633;-7.391233162;-17.59399167;9.6991344;-7.894857269;-9.166856933;2.667356376;-6.499500557
0311palmer_sem3_num36;65;-5.647913817;20.08468919;25.73260301;45.3996391;44.72134048;31.18547529;58.01985818;64.28236415;33.33937081;46.93734164;57.78283881;29.95305511;-12.62021908;11.08251654;-1.537702538;-19.56102367;6.499525341;-13.06149833;-2.153895518;3.38631569;1.232420172
0313palmer_sem3_num37;65;-12.97417867;17.14627174;30.12045041;42.15265916;47.55339712;30.84110729;49.95638353;65.0211804;29.87667233;47.4437925;64.10863332;30.47403972;-7.803724363;2.512591024;-5.291133339;-17.46778328;0.912547086;-16.55523619;0.964434958;-0.597367391;0.367067567
0315palmer_sem3_num38;65;-13.05636137;16.92469694;29.98105831;39.85323691;51.69891506;27.30850492;51.33064453;64.55741033;30.53064214;47.3557651;63.09767559;31.02816516;-11.47740762;3.974879431;-7.502528188;-12.85849526;1.45973474;-11.39876052;-3.222137224;-0.49752302;-3.719660243
0317palmer_sem3_num39;65;-11.14678555;20.98753368;32.13431923;50.06112136;55.049479;30.84398829;56.56649615;67.85167445;32.27792979;49.79928104;65.97617134;32.48042556;-6.505374786;6.767215106;0.26184032;-12.80219545;1.875503109;-10.92669234;-1.433941499;-0.202495767;-1.636437265
