ind;mean_R_full;mean_G_full;mean_B_full;mean_H_full;mean_S_full;mean_V_full;mean_L_full;mean_a_full;mean_b_full
tommy_sem1_num40_;173.73025963412172;173.12703369587157;173.1663856872642;72.47198623078133;4.455094786174341;174.39950208485155;180.53164007241833;128.1925749881223;128.17011818103066
tommy_sem1_num41_;173.07937506556118;172.75920843849133;172.6831368005686;72.66743268997199;5.133602691775977;174.0110103030184;180.09773286220295;128.04294047902914;128.20313256311263
tommy_sem1_num42_;173.25648772732873;172.89735896106612;172.92217473368913;71.86360152409837;4.68625549121049;174.1283774460948;180.2374879325096;128.07731951454974;128.14689325752136
tommy_sem1_num43_;173.52431822586232;173.00689119566613;173.32163900297746;72.48098209278193;3.748382275323645;174.26549291065635;180.36778529288836;128.19884868773573;127.99517021301297
tommy_sem1_num44_;173.3879847139159;172.95160977977295;173.10661402330652;71.58970739070716;4.339153106647592;174.17485663435446;180.29682055864527;128.13180775025364;128.08204715765388
tommy_sem1_num45_;173.08902810948115;172.8748524176377;172.76233451574643;72.55822156671525;5.28035007332033;174.09872800966423;180.1818674677121;127.9884382055184;128.20887184927983
tommy_sem1_num46_;173.2243690298854;172.67433421165907;172.94247460245379;72.50286521963949;4.009121811547996;173.93824045942645;180.0308131534976;128.2041200656132;128.02911485794968
tommy_sem1_num47_;173.4232934882884;173.05944972132022;173.41947646069102;72.342392909674;3.905860039214321;174.29909420144253;180.3788209068323;128.13323452726692;127.95151567568124
tommy_sem1_num48_;173.26741402499147;172.72880313491297;173.07662988062236;75.088161027208;4.197143722136488;174.04509365300035;180.0841536938354;128.19773702181033;127.99919398429462
tommy_sem1_num49_;173.79177243466563;173.19327832968963;173.57063415834773;76.99637718532094;4.17120927863869;174.5611907896385;180.5867494490755;128.22830045305;127.99420925117707
tommy_sem1_num4_;173.85614538345374;173.14707329309198;173.65027391305514;79.68685208404779;3.8995765996513487;174.59310121889467;180.56827227361794;128.29706296148942;127.94019135177325
tommy_sem1_num50_;173.29784916239782;172.79134067139455;172.93100755560056;77.26738553075523;5.035867908200446;174.15731522920112;180.16509203219664;128.14608710227515;128.1243241479749
tommy_sem1_num51_;173.64624589973243;173.23560435465606;173.52286945721522;69.99245410669761;3.782248554133802;174.43260415438706;180.56583960262347;128.14874044312808;127.99083027013319
tommy_sem1_num52_;173.31850103684414;172.66391444718613;173.03006114009094;77.71874391602009;4.512708931684385;174.09026318180761;180.06395362466776;128.25219949827817;128.0132234745174
tommy_sem1_num53_;173.4112351796482;173.16720579659278;173.1423788327957;68.83801174643489;4.634431396819272;174.30297346424715;180.47070164586728;128.02443965428705;128.14740085122133
tommy_sem1_num54_;174.0945894775949;173.7692687458026;173.9464111049043;71.32244593965228;4.140282650543338;174.97806314992533;181.11729564413832;128.08873766570753;128.04747432783742
tommy_sem1_num55_;173.29259360844978;172.8126903336834;173.37387446371673;73.0553983209555;3.404104113306256;174.08717754348316;180.14494956548103;128.21986085658864;127.84904805808293
tommy_sem1_num56_;173.4691701016036;172.97458685311108;173.60020847957213;74.37337055389446;3.3599195720182475;174.28004286024307;180.32335942970002;128.23284884201212;127.81847555668975
tommy_sem1_num57_;173.28864728232523;173.00699467914097;173.19528635004966;73.68165399301091;4.6732221829275264;174.27040982693364;180.3339206048436;128.06091629537644;128.05047733008615
tommy_sem1_num58_;172.7561772769044;172.56785990257595;172.4668120570416;73.25433402634887;5.519208715340293;173.82366454966495;179.87288545417525;127.97309488262496;128.20520357220045
tommy_sem1_num59_;173.6346654625968;173.39582856103715;173.4255763482546;73.26680057562264;4.828713583194015;174.64284428516697;180.73434257071256;128.023408531325;128.1260106662773
tommy_sem1_num5_;173.01911854406006;172.87756637901165;172.84921112548938;73.97444803789973;5.284075338872099;174.13379109979604;180.1829200189954;127.96496958791474;128.1550457626922
tommy_sem1_num60_;173.84395677159245;173.39884283818446;173.5245836046007;73.81591099170882;4.473803443019119;174.68283540143997;180.77879447221864;128.1296480211102;128.1040848120195
tommy_sem1_num6_;173.06088263812978;172.39348527989432;172.86901199626877;75.33372334993535;4.019736207561729;173.77918714009633;179.77136205351403;128.28783172202753;127.93409520390375
tommy_sem1_num7_;174.10213835707088;173.6853828866241;173.7657352093425;73.97529940437278;4.4937868052876375;174.96828164517964;181.07376602375186;128.11159693644262;128.12310503561525
tommy_sem1_num8_;173.8566582238887;173.39944273518122;173.65930795342504;75.04499463158544;4.313600056128902;174.71670890038786;180.78542061786197;128.15006200636037;128.03497772147028
tommy_sem1_num9_;173.29879724189834;172.9012745603013;173.07781095175596;74.8756655818205;4.663469256142475;174.20209285339592;180.25728563310037;128.10943846316658;128.07671170263026
tommy_sem2_num10_;163.0394937244775;162.50472033978895;162.35619253740367;77.30208548226202;7.629942452248014;163.96645996184242;169.99465527285759;128.0921092789959;128.3293942075153
tommy_sem2_num11_;166.59475298402072;166.13579277983285;165.72307612833825;73.9982372086834;7.749575042375756;167.55254957593257;173.52265335666547;128.02812582050004;128.45259884737047
tommy_sem2_num12_;166.67239911533352;166.6623431051556;165.4433605471429;73.58829752604166;9.451500577364113;167.9704343365148;173.97139039146447;127.69935692332353;128.8506078733175
tommy_sem2_num13_;165.86491387763635;165.57727442784795;164.935946547827;72.19414529682678;8.582588380692373;166.88850114869666;172.87585022223828;127.90660954088612;128.56689559176024
tommy_sem2_num14_;165.38890621985917;165.18880018557815;163.46454005335147;73.02120333978124;11.652825556555783;166.65962708328868;172.51430946493127;127.72673728883565;129.1648331281525
tommy_sem2_num15_;166.6694783584462;166.72716012543938;165.69510586794837;73.87483143468506;9.259130658436213;168.033655655891;174.00606131847994;127.68616880845084;128.74907076974736
tommy_sem2_num16_;167.74343965562662;167.48187747043073;166.28890021402214;75.87917539634059;9.28541504241148;168.86892961136653;174.87430198889206;127.82550336282222;128.86042839367747
tommy_sem2_num17_;166.61274097583913;166.57557648221376;165.76971650439745;71.94986725202368;8.593286808190086;167.8425756523366;173.85298760252346;127.77401916196918;128.61564403894994
tommy_sem2_num18_;167.79974920606855;167.39673686016624;166.37232740251346;67.8273080163859;8.319561295930141;168.62356155737382;174.7652372718675;127.92470935320931;128.76687598348374
tommy_sem2_num19_;167.5503586087534;167.5613856827989;166.68621519182062;69.16346777700974;8.029204387342109;168.76060755851336;174.84351342248766;127.74378761462441;128.63924965773427
tommy_sem2_num1_;167.38265825157356;166.90404603641548;166.79150700405629;69.00008333377986;6.52968878935721;168.20233056618298;174.22455562387472;128.09250147243478;128.26137712615562
tommy_sem2_num20_;168.15670322859512;168.48419894670513;167.47571872454776;70.73407406625978;8.44792029472808;169.66662662520673;175.73813824856393;127.59230988288394;128.65628351770584
tommy_sem2_num21_;167.36937549294396;167.32423742094525;166.35678981088535;70.13011026404249;8.559859859709006;168.54424087653257;174.62567799649;127.76211697160244;128.69509869555006
tommy_sem2_num22_;166.7682383913331;166.3216908184868;165.90908131121938;69.8572021819273;7.537458757314171;167.60081300395524;173.63582089610557;128.0231487621278;128.44225566290152
tommy_sem2_num23_;167.76256827002118;167.0147411622021;166.57969606222497;69.79241468920574;7.887651050150749;168.5887567838787;174.46181412123073;128.17540448977624;128.4994080678262
tommy_sem2_num24_;168.3767069401972;168.23654336974727;167.52581937813466;69.63057708391383;7.581149938066201;169.47075025396202;175.5671776633307;127.85084004133981;128.55104735435066
tommy_sem2_num25_;167.22545042872045;167.1594709205578;166.296133256798;69.91801979403327;8.43889418027692;168.40305637903785;174.4526647932911;127.79051352920845;128.63501749618663
tommy_sem2_num26_;166.63958407258306;166.39862841051308;166.06342501611977;70.07618976413359;7.021776015321358;167.6490838139737;173.65357589720543;127.94561335001573;128.36112023708097
tommy_sem2_num27_;164.76770783967146;164.3757382958866;163.676190579052;68.16770652488425;8.869980688666338;165.6251015083391;171.60960978341413;127.94744744669318;128.6123126692351
tommy_sem2_num28_;165.12559241265944;164.85340152460847;164.64731355448208;70.24266562267803;7.2247264497510155;166.0687021160546;172.04451204355985;127.96667285111596;128.30513852385008
tommy_sem2_num29_;167.35485567255895;167.4436716943242;165.84445837758534;77.57615086015196;10.365238310051225;168.8433360961948;174.76656371329233;127.6071462539652;129.04341935522763
tommy_sem2_num2_;167.13621542624918;167.1986461922349;165.92688161311872;67.31528646279864;9.02797413962477;168.35866709203123;174.4607420312143;127.66751501905793;128.85389551093823
tommy_sem2_num30_;167.00013127971013;166.9604352000396;165.85365751010943;67.52138616616833;8.492589907827146;168.122587502905;174.25646771728583;127.74486961417074;128.76351009136908
tommy_sem2_num31_;166.49491509413707;166.89859236143587;165.29871889244328;73.03415200260059;10.512351372277948;168.15014797022548;174.13110460797353;127.4637235999925;129.00087595356618
tommy_sem2_num32_;165.8444614843503;165.8731402687842;165.00392000872523;69.92225937915273;9.128568896104824;167.1592665177559;173.11466420161267;127.7467639087595;128.63711610644935
tommy_sem2_num33_;167.19091440041493;167.3271667551202;166.34318444104187;74.95245788323045;8.991548933282967;168.63065367223453;174.63455408191203;127.66722544394077;128.69539284760623
tommy_sem2_num34_;166.76797537203092;166.45990583943848;165.9204233009956;68.23344010438993;7.402352959694358;167.7226857613596;173.76546109716975;127.95967189263797;128.47441692029605
tommy_sem2_num35_;166.2991960233667;166.0867016105816;165.77022194916873;69.53609195494684;7.402948799011204;167.3267198415428;173.34171037919083;127.93158475285423;128.3538672957837
tommy_sem2_num36_;164.93811582156277;165.70001117217583;163.29870538489155;66.12966917549905;11.963685393714991;166.75871680759738;172.8405197694741;127.20277182217544;129.3677060895169
tommy_sem2_num37_;167.28140261171427;167.20435260574283;166.72319077507893;69.85440553264854;7.4834889994945275;168.40944217801848;174.48003610662028;127.84470881290721;128.42448751120793
tommy_sem2_num38_;166.33444870749275;166.20538110214096;165.06938517596438;68.97176413760646;9.37533277695616;167.43656493135518;173.4448509180374;127.76844199433086;128.8117546008284
tommy_sem2_num39_;167.36254430318303;167.5610633365454;165.99857355542375;69.39405912757738;9.742483856801197;168.7454803293976;174.78803268883206;127.56956497980788;128.98657435873736
tommy_sem2_num3_;168.25060391910134;167.8814318686937;167.58103553451704;73.41684982795175;7.174174549048711;169.28825052869234;175.21212883637264;128.0119333916949;128.36265820022254
tommy_sem2_num40_;166.80865302763902;166.59494223373213;165.6049283604102;70.29338120476645;9.081944176526061;167.920292898683;173.8623263713397;127.83357035737635;128.73915792917845
tommy_sem2_num41_;167.24484182223392;166.85039370329247;165.80048904858268;69.31369494388896;8.981456615306712;168.1816744275969;174.1873776567861;127.91047903583319;128.79332471864103
tommy_sem2_num42_;165.81381825807955;166.1609937842594;164.3470369522579;66.7931610651631;10.657865882737482;167.28604234277302;173.34178212309706;127.45569227207291;129.12456435354866
tommy_sem2_num43_;166.86695063734967;166.81895899907363;165.74515587211366;69.00347618518161;8.812996988597394;168.03813573873487;174.05129860655586;127.74674303345229;128.75658596406856
tommy_sem2_num44_;167.0440607395959;167.1766126733519;166.0068186072909;68.05324858293503;8.92984431597758;168.3475721311351;174.3990981644464;127.64767775603174;128.7880503266818
tommy_sem2_num45_;167.5087749128735;167.26249646589966;166.57454202691463;68.67641945391088;7.860170438510947;168.4888177904432;174.5376515877622;127.89076334077254;128.5665754851109
tommy_sem2_num46_;165.64239526534038;165.98830950258025;164.08408164903346;65.30474139066607;10.851540982804998;167.0909742595959;173.13584257881973;127.44312260213047;129.1767842694402
tommy_sem2_num47_;168.27393839611022;168.0733753365994;167.547099750069;69.9205652977377;6.9298483347533;169.3133679790776;175.3766091854965;127.89422093911644;128.46048083870062
tommy_sem2_num48_;165.0241779925177;164.94036353479754;164.03780444538668;68.0601213313043;8.411345668072345;166.1148101346759;172.1223681770295;127.77458681403962;128.67064840825225
tommy_sem2_num49_;169.07076813251075;168.29224285346754;167.58159272839987;67.8977654434853;7.769091612681112;169.7374751706007;175.74641664656815;128.15185265002538;128.6398248450092
tommy_sem2_num4_;165.9808874325782;166.24326163764;164.52629952768345;66.25609341286938;10.434152945896562;167.36679310820438;173.39842966248722;127.51294986287044;129.07162675129314
tommy_sem2_num50_;167.60196949720282;167.19111983783841;166.6961141706898;72.9302854324292;7.718015903635117;168.5350855868127;174.49974800056486;127.9900342176426;128.48932004770734
tommy_sem2_num51_;166.62530502930443;166.36396074515096;165.6267804084435;66.05247854085397;7.856606091436973;167.52631299351805;173.58371698234012;127.89535869917589;128.5927773167349
tommy_sem2_num52_;167.97346656925592;167.64603185940234;166.89474982952916;72.36098820355366;8.133492035902849;168.97494227167917;174.96883557194934;127.91838070241951;128.61910506999814
tommy_sem2_num53_;166.6883133874488;166.56144909728152;166.09646323283724;69.30125518645333;7.926569851010589;167.7879706806479;173.8112547884536;127.87154619716651;128.42525534854394
tommy_sem2_num54_;167.70998245575134;167.50421729132853;166.75607948805248;72.19192076492484;7.919224282514575;168.80214500098015;174.8202024177454;127.86269389476521;128.59582689771054
tommy_sem2_num55_;167.2042708302265;167.29358407504867;166.12484570556666;65.88606435935357;8.606046895540409;168.42190263686985;174.50058366946269;127.67045840946682;128.78419623704167
tommy_sem2_num56_;165.23419414451917;165.05374183488271;164.4191410717936;67.60612905717734;8.348771404446017;166.21552161385932;172.21269498536742;127.86012840881487;128.5350316679527
tommy_sem2_num57_;163.78977354623862;164.45485713826423;161.37564716700757;76.69755053945366;15.00814533277249;165.81958433302697;171.57310123263733;127.12058043512624;129.81338728428108
tommy_sem2_num58_;167.7280862469508;167.28690387222554;166.57575307283315;65.71134889425619;7.5880303611807705;168.52258262746957;174.61647238388036;127.99474204594979;128.58743156359844
tommy_sem2_num59_;167.10553397230126;166.9171191501652;165.95253104403122;71.16413715434064;8.752238792974108;168.1969493859104;174.20091555846582;127.81713021570108;128.72499481466303
tommy_sem2_num5_;167.48914665355397;167.60441017601988;166.47508194259268;76.9065579945059;9.47564602377865;168.99060426299758;174.89653352031064;127.6506557246567;128.79051902711691
tommy_sem2_num60_;166.3347143651953;166.06003313330422;165.07153242568904;70.94531450938786;9.036173502604166;167.39031716222212;173.36457330233975;127.85960680521617;128.74947931737074
tommy_sem2_num6_;167.61725317580147;167.3422308764364;166.91325298345683;67.99735994343351;7.060129033957761;168.55744978340456;174.62957853585434;127.95397569667709;128.40901363391993
tommy_sem2_num7_;167.1581881381881;167.03498523126564;166.01506246861257;75.37755948569495;9.26841216050276;168.39015717868654;174.31280849726696;127.77405625192009;128.76014517604023
tommy_sem2_num8_;167.45716955491295;167.2622682976458;166.63379735521522;73.44662571869105;8.346009724097652;168.63351895723002;174.54623488709558;127.87833125808221;128.53488235927142
tommy_sem2_num9_;167.2628953151758;167.2238112368406;166.1350180008174;74.38679334852431;9.186649917302528;168.5505604144937;174.51910258212305;127.7283885033097;128.7808652580411
tommy_sem3_num10_;156.74152557574712;156.68374709293045;154.5421993498067;68.53885815641789;15.581427679962074;158.03549781154356;163.72895224823708;127.57027429372249;129.4550110058638
tommy_sem3_num11_;156.17586776531064;157.46879429025742;153.20800569147949;70.9799318806352;19.910418279758588;158.63467391877072;164.37671130075265;126.64149369744334;130.45214400010178
tommy_sem3_num12_;158.76911667421302;158.7340307806963;156.79031501843278;68.03404048157435;13.936896513846024;160.0766666588524;165.84238981186772;127.60840745183722;129.30366703795687
tommy_sem3_num13_;155.51562527908163;155.809642315565;152.97492013241418;63.80529305135818;17.057720698882957;156.91039807424733;162.76490879276872;127.30083165214548;129.79360751207417
tommy_sem3_num14_;160.99552411644981;160.43992722890232;158.2511013119963;66.2881331581147;14.688921446553856;162.27185527450916;167.7715578571977;127.85874237772205;129.49874856998562
tommy_sem3_num15_;157.8909832292024;158.45351071874464;156.05156027851007;62.192875921862495;14.362067077385545;159.43619049309484;165.38985919996;127.2465431830847;129.4868531333948
tommy_sem3_num16_;156.15795250968077;156.83350630813828;153.03218816086536;69.70771564192351;19.10350446173411;158.01808850951647;163.7646514515818;126.99032823015796;130.28016738647403
tommy_sem3_num17_;156.87815010618502;157.52120911677133;154.650153768406;69.89139604677497;16.833255525370085;158.69158151327446;164.38612631547926;127.12468301906507;129.77835341158334
tommy_sem3_num18_;160.06276395542199;160.87081801733254;157.93988023155293;69.9432560589742;15.190427092040679;162.0462841841528;167.85753370301603;127.06798515441922;129.74163874175704
tommy_sem3_num19_;156.99926216394104;158.00857349983568;154.0203469777467;72.42696360730667;19.644583521992526;159.23111641477874;164.84064929126657;126.80079246908223;130.36030936535494
tommy_sem3_num1_;157.73453399281445;156.45986981734217;154.83898669026138;67.09191294505709;16.54190106734218;158.5620274589549;163.69305464574938;128.24430494827388;129.3573602258641
tommy_sem3_num20_;160.89349342907843;161.82398253529374;158.57377422875226;72.10644235423453;16.038655654774665;163.04104090979723;168.80526201747898;126.97101446848566;129.91043681077997
tommy_sem3_num21_;160.48760606777086;160.1054710384695;158.67924462533398;72.83321762608239;12.628280353589748;161.66208596004978;167.32224285193757;127.82817727199253;129.07240667286453
tommy_sem3_num22_;159.41767283972945;159.04811038281963;157.2773311913259;71.87588538652584;14.246560458238669;160.5438178559117;166.18407977068867;127.77122586167019;129.28421175398125
tommy_sem3_num23_;159.45360783915788;159.62377471306823;157.30317892415587;71.58234652853689;14.594570416318373;161.010133146846;166.6772392841578;127.45028531633122;129.4964890691533
tommy_sem3_num24_;158.079716742175;157.52927502290703;156.1481086301869;69.21403435740669;13.074839706665099;158.94994031559895;164.60409404962206;127.91500543316153;129.0787537988594
tommy_sem3_num25_;158.47165423525377;158.08179174213035;156.7193347039591;72.3411571640482;12.543699022946315;159.45247312108842;165.19217885963224;127.82839409052426;129.04680944372106
tommy_sem3_num26_;160.45408038020298;160.79330013154794;158.65915479341706;71.3363128089992;13.949473774809242;162.01014294338708;167.801635825912;127.38373826964019;129.3738713100941
tommy_sem3_num27_;160.5520334335348;160.05425654212036;159.30050476381209;71.51636177554869;10.401499695466107;161.40029531861748;167.117989385297;127.9868234391075;128.69183991497164
tommy_sem3_num28_;159.75213913291788;159.48127208652156;158.21836447661252;73.75594764852502;12.364350383882389;160.85973666190665;166.54890746791233;127.78834601368706;128.97912438579712
tommy_sem3_num29_;160.40966353135178;160.69001569778453;157.93675610786931;73.62699825250235;15.478709503020335;162.03439686883786;167.73105652385726;127.32512677004743;129.73802697871122
tommy_sem3_num2_;160.98919789367034;161.10078595531655;159.39064774515427;73.52217046932157;12.88446181671882;162.3925531192844;168.16252169022562;127.55099519399076;129.17170819289944
tommy_sem3_num30_;162.63453898279428;162.82955400966648;161.21599303613144;74.32006199631344;12.004885184694004;164.1301506192487;169.90289954110048;127.53871917375757;129.0873827243102
tommy_sem3_num31_;161.4297658580598;161.68551104173923;159.53529329242446;72.55615853936257;14.086418320987583;162.95341592169132;168.69473214971458;127.42450171646377;129.40346808623224
tommy_sem3_num32_;158.9366181299029;159.04697270648472;156.86732028704776;64.60585287797926;14.760960485164468;160.28512122525328;166.02962767047646;127.49386427835292;129.425295340944
tommy_sem3_num33_;160.44163035256275;160.81308191190533;157.60163355418737;72.53613683127571;16.608876476453545;162.19617407171026;167.82572065579274;127.24244726919724;129.96971986454045
tommy_sem3_num34_;160.07084303421138;160.21622380874555;158.63724546079283;74.89174835944644;12.227033561912366;161.55154473366235;167.2190339376679;127.55451421820523;129.08707099011025
tommy_sem3_num35_;160.96608105848304;161.03058891139403;159.11812312122237;65.65269243461006;13.614360430821687;162.38734646044097;168.058256089115;127.58845598860096;129.24986774320735
tommy_sem3_num36_;161.70257805578774;162.2250058942044;159.58518861230783;74.65541200153785;14.845048929710721;163.53707887137597;169.25365423927252;127.24275515207047;129.6263600206833
tommy_sem3_num37_;162.18216253558853;162.93025654747873;160.07081894946523;67.62406574627772;15.187805650220051;164.0951108579282;169.90065938062628;127.12249811675704;129.69742925056977
tommy_sem3_num38_;156.89874186644448;158.50342860176076;153.60059411459227;72.4615859741155;21.430730930462676;159.70947594941345;165.2031431123989;126.4179245992834;130.76449644963492
tommy_sem3_num39_;158.46763074305375;158.70206337341395;155.72097160154465;69.34736915870948;17.56838541331769;160.07800432509572;165.61476610390412;127.32473937681293;129.88417852093872
tommy_sem3_num3_;160.5232248140029;160.9703854206046;158.25163739380275;67.5380391075996;15.878416405892775;162.3063150557034;167.93691070452496;127.27935375183972;129.6823137699331
tommy_sem3_num40_;158.14624450432422;158.54103477000098;156.1025878180638;62.7889477137185;15.765050259255688;159.7304819505619;165.37748053349694;127.33296084305877;129.54115396577254
tommy_sem3_num41_;158.86485133543914;159.35912907325246;156.74104773055268;70.54308953653693;16.05225201028092;160.54012206138188;166.22662593525843;127.22436118769112;129.65698658019153
tommy_sem3_num42_;158.55298443215594;160.01573205571987;156.41135683133822;69.9674058032461;18.03327861658558;161.15093622962036;166.74000910029434;126.65466911410107;130.0717933351284
tommy_sem3_num43_;159.77345541704176;160.70932784078326;156.6988249378876;68.85685863241955;18.550782645408233;161.84474685173575;167.57377961502806;126.85226718115928;130.33946651533745
tommy_sem3_num44_;160.23769378313256;160.24551627425558;158.08432125445637;71.35891705492506;14.778962842176428;161.8126901104181;167.268365777133;127.55852637969035;129.43363413311434
tommy_sem3_num45_;157.6369967432288;157.9547721119738;156.03080679043603;71.37362119712185;14.376585993093066;159.21579966045812;164.82813412596985;127.40612485978937;129.29011678673874
tommy_sem3_num46_;158.05646781764403;158.48950742799028;155.70730715011643;71.0494822923811;17.172710542543655;159.7894839300477;165.32702279494242;127.23984374441835;129.7704248136181
tommy_sem3_num47_;157.3880885106328;157.553677391886;154.94183324492028;70.82260624415045;17.061792723381416;158.97986986869319;164.43700543941293;127.38297947454953;129.7180171874107
tommy_sem3_num48_;161.03040555475178;161.47156526402466;159.12856443079846;67.19059345261059;14.90787118528878;162.7193655982975;168.42341890758064;127.32873035600102;129.46873738550954
tommy_sem3_num49_;159.90828271908578;159.99737973032228;157.37401721397927;63.471884868327045;16.14637589596372;161.38450660932318;166.9630927359289;127.46459252070116;129.67990155562342
tommy_sem3_num4_;159.9468234759463;159.90696347223115;158.20810953776044;64.42733632084656;12.925756941988526;161.1182558245456;166.8527504389396;127.64417341151193;129.15641435118204
tommy_sem3_num50_;159.92154964661563;160.90423773759895;157.85038296141798;68.3262649766375;16.10435133499264;162.00660011350806;167.73663050996478;126.96053659921375;129.80008633669837
tommy_sem3_num51_;159.63274002249622;158.75787811209528;157.55967725658724;67.1818982173604;14.05665918392954;160.65526344637703;165.86957175032865;128.12064347967035;129.02371990271882
tommy_sem3_num52_;161.62475256621155;161.9286718660694;160.08397957479565;69.28458329537821;12.661702948397133;163.13787269679494;168.89309356089427;127.4569612284147;129.1977434685964
tommy_sem3_num53_;160.34684627133527;161.67202511801804;157.65011966462873;69.76007604751622;18.349330935240552;162.80696109445552;168.46598469159022;126.67958354208639;130.2898380399895
tommy_sem3_num54_;161.94329175351686;163.11147461495665;159.70150244721114;71.37681271902329;16.61385883737711;164.30466126632518;169.9855010107221;126.84407708369056;129.9642292959373
tommy_sem3_num55_;158.58172023103512;159.95833553896182;154.77404078875907;70.86295212901342;21.624342539455448;161.12026362889975;166.71505583328553;126.49451763639723;130.9332553076864
tommy_sem3_num56_;157.7089116098793;157.12453091757385;154.6617907053698;65.05646025453137;17.56184092078189;158.73942001760798;164.10978312311983;127.7810130596815;129.72761033995272
tommy_sem3_num57_;161.19873638528094;161.6304767261535;159.2084527523702;73.2067533125875;15.066680643075557;162.89412736304013;168.56790489053748;127.29823610910171;129.5348674842196
tommy_sem3_num58_;160.48454911903968;160.82975704156485;158.8829059365355;67.21917043650156;13.745999811117542;162.2212567392636;167.75879280219408;127.45206044305664;129.236907051969
tommy_sem3_num59_;159.37032108945039;159.60128935374212;157.02094200281778;68.23519290458354;16.39180509674533;160.90870200838773;166.50996842048124;127.37615017919273;129.65943928924827
tommy_sem3_num5_;156.09726871722467;157.01978948424818;153.15901982953247;70.74701371474194;20.17202765766104;158.19109116682029;163.71702025195046;126.83506729551577;130.3247650244163
tommy_sem3_num60_;161.3453279944025;162.53704125805052;158.70544050295672;70.90493203692094;17.047424958294037;163.70659177808614;169.41712326484037;126.77684084487171;130.18059052448598
tommy_sem3_num6_;161.53121549096727;161.10858268720352;159.314367821885;65.17577097979537;14.015180674109438;162.82862497728217;168.2097559520301;127.84903335048011;129.2617123590303
tommy_sem3_num7_;160.40318813943188;159.7662221510006;158.10781233813265;72.18204607481711;13.63973724128015;161.25731721380066;166.90846197322782;127.89830566182985;129.2615755532068
tommy_sem3_num8_;159.8755660552674;160.05937330947555;157.3527544298072;71.94627803877493;16.19672535083912;161.42420565548937;166.96729564971997;127.39551813852094;129.71999702052432
tommy_sem3_num9_;159.6576478920628;160.2605648311132;157.12096581897293;71.9844984936289;16.910888643966835;161.51701351491948;167.1469347569623;127.12029646955018;129.9186970414666
tommy_sem4_num10_;146.82389537809533;145.6782411035469;142.2485929819673;64.51716056303941;27.139585727853866;148.24338763480756;152.4833201830061;127.93254641239426;130.46485312714333
tommy_sem4_num11_;151.85727906892112;153.17283130117244;147.17848996065172;68.93612019242791;26.33149906920689;154.373688651156;159.75869347703582;126.36795226743791;131.47886754695716
tommy_sem4_num12_;154.18023192158114;155.02555504385407;151.43151766276958;71.51436639758731;20.969868922048253;156.2577105431502;161.663297261634;126.90638284286409;130.2263313924879
tommy_sem4_num13_;146.5133158784508;143.93593055644862;142.1773544053373;63.99589214141804;25.725088753545457;147.23751517087834;150.90127969540356;128.87026253322188;129.7421244275477
tommy_sem4_num14_;149.24483500804646;152.15703673116354;144.6682966151192;70.20216233576603;30.391785505213694;153.25460091212813;158.41379070238375;125.41506814280763;132.12241790869166
tommy_sem4_num15_;151.58691830454103;152.1453426519812;147.48605766697568;66.00937281758152;25.241622806194982;153.45451276139903;158.7454361778228;126.90288435905886;130.86575938339476
tommy_sem4_num16_;146.9056792222151;145.45844075185934;142.479590284699;68.96965785259846;26.34508568476366;147.93105313022443;152.24280265176685;128.09885610572596;130.26421756334483
tommy_sem4_num17_;146.2032090035758;147.54601191209775;140.4280860178755;71.00231286124328;32.410269054801816;149.0639497454329;153.9062939274513;126.19216127748841;132.14870840455495
tommy_sem4_num18_;149.6871165418167;151.94510299340743;145.41721676450157;69.54820278675305;28.80312818711241;153.0382383998039;158.28058511588364;125.83062671579397;131.680477524327
tommy_sem4_num19_;153.8856672540777;156.14688237333712;149.65723289765342;71.74919222608025;26.520051709363926;157.29296394979568;162.63850562606274;125.88799605088306;131.593278324108
tommy_sem4_num1_;149.85812921555248;149.51227537450984;145.82773928125536;69.15179133578746;25.185295254986855;151.48955006310533;156.1880799223033;127.47838811259538;130.47349921611544
tommy_sem4_num20_;147.42335987146032;149.54428484472544;142.61243503671864;68.6961990307606;31.324756344977068;150.6331735303225;155.78980250499973;125.82340572934527;131.95009788509697
tommy_sem4_num21_;151.48655599956334;152.07178646971988;147.66738536000094;65.82322614030528;24.12631360940536;153.57466694186792;158.71461674270506;126.9501663717332;130.6963283851041
tommy_sem4_num22_;151.97352159846358;152.46125939277192;147.52338198171168;70.88762456530242;25.24601722581233;153.85468372981995;159.12911078893927;126.90095208145792;131.0160920710448
tommy_sem4_num23_;148.7527932444827;148.39172196881253;145.14997512058568;61.43523982937171;23.87526607644248;150.40294945156978;155.03845325755915;127.58551929615162;130.1861386118166
tommy_sem4_num24_;148.8091055489246;150.112843544643;143.99519323234014;68.71128956149798;29.277788857319173;151.3027720094083;156.5516154992128;126.32079667874979;131.60515958335122
tommy_sem4_num25_;146.17088082744806;145.70166171910722;141.974403524377;64.42255704763767;27.092336200283277;147.9654896286562;152.2641398949224;127.56182585037294;130.5102225095647
tommy_sem4_num26_;152.08891367857456;153.02896401431934;147.66461626865868;67.9105842496142;25.12621322373685;154.37704438339097;159.65059791755954;126.64195019129372;131.1586520836459
tommy_sem4_num27_;146.45442147379222;145.78482383585;142.35419069261894;64.83564474335205;26.436566332349173;147.8749352192123;152.32730902107983;127.68859581408785;130.36799633443002
